mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg
2.9769282538378093e-06,0.001002428342777758,0.0998,0.8999999999999998,49.9,49.9,0.09979365463435394,0.0018198968217559616,4.863650377846215e-06,0.0013078884704896662,0.053376,0.8999999999999994,26.688,26.688,0.6394210841323542,0.004284408173777271
1.7547862160688664e-06,0.000904068742948378,0.099112,0.8999999999999997,49.556,49.556,0.09951429788310964,0.0018213133093496227,2.70267277574369e-06,0.0010638642788138324,0.042232,0.8999999999999986,21.116,21.116,0.6271047639049743,0.004692565854600769
2.280069368454993e-06,0.0009245902114820372,0.098768,0.8999999999999995,49.384,49.384,0.09887327353061098,0.001823140256416447,2.164688863101509e-06,0.0009780366105462642,0.04416,0.9000000000000028,22.08,22.08,0.6306377444504673,0.005016184980402571
1.6049377409012134e-06,0.0008535991172372776,0.100228,0.8999999999999996,50.114,50.114,0.100581558749458,0.0018178525726151099,1.8737207700100946e-06,0.0008958356318474717,0.045504,0.9000000000000019,22.752,22.752,0.6361701086899443,0.005250839027452495
3.2465462484611123e-06,0.0010364108003951625,0.10048,0.8999999999999995,50.24,50.24,0.10094633812760065,0.0018178686690650374,1.783573721854732e-06,0.0008546094152965319,0.04528,0.8999999999999956,22.64,22.64,0.6448358341784103,0.005219676300391949
2.374897794447215e-06,0.0009565923401567691,0.099656,0.9000000000000006,49.828,49.828,0.099911468171117,0.0018194541693829422,2.0082841914079834e-06,0.0009401566760012404,0.046168,0.900000000000001,23.084,23.084,0.643481885251369,0.005247072458169353
6.778753102048865e-06,0.001547796241973586,0.100096,0.9000000000000004,50.048,50.048,0.10018796055212835,0.0018183274178879844,3.340152390098485e-06,0.0010602783798138165,0.045632,0.9000000000000046,22.816,22.816,0.6623539323453538,0.005501090534482617
1.535990572688713e-06,0.0007504049215996736,0.10002,0.8999999999999986,50.01,50.01,0.09983941656944974,0.0018182308391884168,1.1331181728239361e-06,0.0006031367602133726,0.045504,0.9000000000000001,22.752,22.752,0.6690895352296741,0.005506515038108344
3.6106453258654426e-06,0.0011180344317934033,0.100248,0.8999999999999984,50.124,50.124,0.10033939715257313,0.0018184239965875523,1.5335560206074746e-06,0.0007948688547403517,0.047536,0.9,23.768,23.768,0.6988617944533565,0.005374990945746919
5.779534391800047e-06,0.0012904791551845776,0.099784,0.899999999999999,49.892,49.892,0.10051252380821434,0.0018192046744090588,3.1224398204135532e-06,0.001124918301787635,0.047576,0.8999999999999948,23.788,23.788,0.719620151473162,0.005251965778947455
