mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg,mse_dens,mae_dens,dens_dens,spec_rad_dens,av_in_degree_dens,av_out_degree_dens,clustering_coeff_dens,av_betweenness_dens
3.880999363682053e-05,0.0036873884448013496,0.100908,0.9000000000000016,50.454,50.454,0.10095623882978182,0.0018158566128240413,1.584473761633172e-05,0.002496167000617296,0.013672,0.8999999999999988,6.836,6.836,0.7598064949524156,0.006993070478306015,1.4599442541401628e-05,0.002397276572033817,0.0135,0.8999999999999998,6.75,6.75,0.013370996481895558,0.004888177962350404
3.605314270743568e-05,0.003430739878473001,0.1005,0.9000000000000001,50.25,50.25,0.10067842302226757,0.0018173213897674865,1.80756175659118e-05,0.002500700750361707,0.013648,0.8999999999999972,6.824,6.824,0.7554962092798633,0.0069637427465372515,1.5015803645791866e-05,0.0021944362197723836,0.013888,0.8999999999999986,6.944,6.944,0.015001363810089723,0.004850399594369462
4.407031554046786e-05,0.0036661206010522992,0.099192,0.9000000000000002,49.596,49.596,0.09955070654433149,0.0018217881546224977,1.496512539778633e-05,0.0022190670346083382,0.013336,0.899999999999999,6.668,6.668,0.7539871646177418,0.007584888652807603,1.2092659487466768e-05,0.0020023068942701307,0.01308,0.8999999999999999,6.54,6.54,0.011917590667000703,0.005042526820709692
3.129450650088986e-05,0.003198660191680888,0.099512,0.9000000000000015,49.756,49.756,0.09939115540886564,0.0018195105069576901,1.599376486143011e-05,0.002347071198898746,0.013648,0.8999999999999988,6.824,6.824,0.7572621367826482,0.008810198710674367,1.973073102550912e-05,0.0025939816631552455,0.013528,0.9000000000000001,6.764,6.764,0.013727353955659771,0.004930576011460673
4.08477235159692e-05,0.003734622665245432,0.100668,0.9000000000000004,50.334,50.334,0.10107220383683961,0.0018164119403465562,1.6449456661556413e-05,0.002362204514175879,0.013552,0.8999999999999988,6.776,6.776,0.7525417409386211,0.008154767366057405,1.4433234111102676e-05,0.0023017770219550195,0.013656,0.9000000000000004,6.828,6.828,0.014072636361061453,0.004914922213905723
3.296295515437734e-05,0.0033617320750263767,0.099664,0.9,49.832,49.832,0.09987277049616461,0.0018199209664308536,1.6511442976581724e-05,0.002324478396707844,0.013528,0.8999999999999994,6.764,6.764,0.7545001136797848,0.007594031436366692,1.5946453214452048e-05,0.002361692506433772,0.01332,0.9000000000000009,6.66,6.66,0.014115211547151242,0.005010510981802963
2.630938589620029e-05,0.003086182297498305,0.099696,0.8999999999999992,49.848,49.848,0.10018007236742162,0.00181967147145697,1.4285442070961094e-05,0.002104453513256868,0.013384,0.8999999999999962,6.692,6.692,0.7568065568889891,0.007722915710939944,1.9427018912682908e-05,0.0026203557196528703,0.012876,0.9000000000000008,6.438,6.438,0.012162953148062976,0.0050652067186582
4.0961567377450445e-05,0.0037868617564148607,0.099792,0.9000000000000012,49.896,49.896,0.10001067976089531,0.0018189471312102115,2.2136122704048334e-05,0.0029519910778367667,0.013488,0.900000000000003,6.744,6.744,0.75258647066152,0.007725362371328993,1.546296987617222e-05,0.0022559253166706513,0.013336,0.9000000000000001,6.668,6.668,0.011793570584537888,0.004959774971630006
3.5701515507235026e-05,0.0035538351136551603,0.100872,0.9000000000000014,50.436,50.436,0.10146208624642776,0.0018164360850214483,1.4840810890619485e-05,0.0023751998836336065,0.013432,0.9000000000000079,6.716,6.716,0.7515744852497882,0.007889192038695866,1.6487754043743376e-05,0.0024470862092812887,0.013388,0.8999999999999975,6.694,6.694,0.013297735047142774,0.0049593323192569875
3.240175118520639e-05,0.003447268614026444,0.098608,0.9000000000000005,49.304,49.304,0.09867957019616173,0.0018236070534643583,1.5474224108463142e-05,0.0022740739427831295,0.013512,0.9000000000000129,6.756,6.756,0.7528985085528227,0.007036901111459867,1.3311561309593654e-05,0.00210617451439526,0.013836,0.8999999999999992,6.918,6.918,0.013788531422199492,0.00486776766384174
