mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg,mse_dens,mae_dens,dens_dens,spec_rad_dens,av_in_degree_dens,av_out_degree_dens,clustering_coeff_dens,av_betweenness_dens
5.0514592759242906e-05,0.00494199201976173,0.09,0.9000000000000028,4.5,4.5,0.09238797098298386,0.035076530612244895,4.146688280747364e-05,0.004656097961023498,0.98,0.900000000000003,49.0,49.0,1.0,0.0,4.224261814416209e-05,0.003779413562803774,0.9628,0.900000000000001,48.14,48.14,0.9824558053015293,0.00036564625850340137
3.196883292305337e-05,0.0035452161125695035,0.1056,0.899999999999999,5.28,5.28,0.10956304778445697,0.030450680272108843,5.510249970911362e-05,0.0046206351919800435,0.0976,0.8999999999999984,4.88,4.88,0.2723789543789544,0.271156462585034,2.506904348189924e-05,0.0035420786567485828,0.096,0.8999999999999999,4.8,4.8,0.09697893546265904,0.03246598639455782
4.195769254596767e-05,0.004298425085558633,0.1084,0.900000000000001,5.42,5.42,0.09882558088340856,0.030501700680272106,4.744143344355559e-05,0.004217924360225064,0.98,0.900000000000001,49.0,49.0,1.0,0.0,5.820832920684739e-05,0.005061584103061567,0.9624,0.8999999999999996,48.12,48.12,0.9819412411811511,0.0003741496598639457
9.995234328515895e-05,0.006068389875736019,0.0928,0.8999999999999991,4.64,4.64,0.07788030049872155,0.035688775510204086,0.00010879187386615432,0.006508893641587461,0.98,0.8999999999999997,49.0,49.0,1.0,0.0,3.411875824474174e-05,0.0037408651337105183,0.96,0.9000000000000008,48.0,48.0,0.9795176781881706,0.00042517006802721087
4.5910665016541386e-05,0.004445267446934736,0.0976,0.9000000000000004,4.88,4.88,0.08402987340029529,0.03200680272108843,6.407304749854518e-05,0.005552686212732458,0.312,0.8999999999999992,15.6,15.6,0.5820884208422177,0.10816326530612244,4.950730692700973e-05,0.004536293094971594,0.2996,0.9000000000000007,14.98,14.98,0.30069444763663694,0.014506802721088435
2.853546541261179e-05,0.0036861888833411376,0.0948,0.9000000000000006,4.74,4.74,0.11621329524418829,0.0346343537414966,7.445671387987735e-05,0.005770604523225532,0.0392,0.9000000000000016,1.96,1.96,0.0,0.33333333333333337,5.386363868632428e-05,0.0048561643771185235,0.0396,0.9000000000000028,1.98,1.98,0.028666666666666667,0.0476530612244898
6.580839369886107e-05,0.004972884854271321,0.1,0.9000000000000028,5.0,5.0,0.10517103941078415,0.03229591836734694,3.44176027311846e-05,0.0037969654853683287,0.98,0.900000000000003,49.0,49.0,1.0,0.0,3.9378050227850485e-05,0.004460890008702375,0.9612,0.8999999999999999,48.06,48.06,0.9808778356833556,0.0003996598639455782
4.2150146670923766e-05,0.003977782311997597,0.092,0.9000000000000004,4.6,4.6,0.09287266722671829,0.03541666666666666,4.9702504396478286e-05,0.004114295930342758,0.0392,0.9000000000000012,1.96,1.96,0.0,0.33333333333333337,5.151895592308963e-05,0.005232772106598039,0.0408,0.9000000000000001,2.04,2.04,0.027732804232804234,0.056437074829931974
3.643730065029665e-05,0.003870523927220485,0.1048,0.9000000000000022,5.24,5.24,0.1093040280875574,0.02995748299319728,4.3637612789247685e-05,0.004542340877661131,0.98,0.9000000000000029,49.0,49.0,1.0,0.0,4.8056637017390926e-05,0.004611350982939687,0.962,0.8999999999999996,48.1,48.1,0.9816213420328688,0.0003826530612244897
3.580795169511002e-05,0.0037904473663786355,0.1116,0.9000000000000001,5.58,5.58,0.11370519163740173,0.028741496598639452,5.041075653783231e-05,0.0040922363321876445,0.04,0.9000000000000065,2.0,2.0,0.04666666666666667,0.33251700680272106,2.8340628305782178e-05,0.003694559577839148,0.0428,0.9000000000000022,2.14,2.14,0.05045970695970696,0.052176870748299325
