mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg,mse_dens,mae_dens,dens_dens,spec_rad_dens,av_in_degree_dens,av_out_degree_dens,clustering_coeff_dens,av_betweenness_dens
4.459820099605281e-05,0.003220625099640273,0.098788,0.9000000000000006,49.394,49.394,0.09883373696351844,0.0018226815075934998,4.472865215327358e-05,0.003238326437409801,0.998,0.9000000000000009,499.0,499.0,1.0,0.0,4.1460710819432055e-05,0.0031979817450378495,0.996088,0.8999999999999972,498.044,498.044,0.9980841808338972,3.847051532784453e-06
4.1088171363516886e-05,0.003199544494557286,0.100208,0.9000000000000012,50.104,50.104,0.1005209823476308,0.0018186493468865439,3.8664850243060996e-05,0.003101395837909949,0.998,0.9000000000000007,499.0,499.0,1.0,0.0,4.3081911181299727e-05,0.0035458815957920844,0.995996,0.9000000000000012,497.998,497.998,0.9979921565697052,4.032160706956091e-06
3.822548907034444e-05,0.0031353170410923998,0.100472,0.8999999999999984,50.236,50.236,0.10048395341904866,0.00181761112586619,3.757573379640953e-05,0.0030983302312034607,0.998,0.8999999999999972,499.0,499.0,1.0,0.0,4.405081964683209e-05,0.0033701146915107783,0.996028,0.9000000000000039,498.014,498.014,0.9980237751880794,3.967774907244221e-06
3.75561704447423e-05,0.0030760529647322165,0.100532,0.9000000000000002,50.266,50.266,0.10070014596350423,0.0018167660622449718,3.627119690184064e-05,0.0030202636504347404,0.998,0.9000000000000009,499.0,499.0,1.0,0.0,4.265565143453974e-05,0.003311097105076098,0.995924,0.9000000000000011,497.962,497.962,0.9979198640725477,4.177028756307808e-06
4.1079701000097004e-05,0.0033253453603534033,0.099624,0.8999999999999998,49.812,49.812,0.09955724222297942,0.001820025593355385,4.025057509634851e-05,0.0033204745429011875,0.998,0.9000000000000009,499.0,499.0,1.0,0.0,3.714227284542499e-05,0.003037068040508203,0.995928,0.9000000000000029,497.964,497.964,0.9979235395176788,4.168980531343824e-06
3.900643186698872e-05,0.0032271449886147707,0.100024,0.899999999999999,50.012,50.012,0.10007648201108682,0.0018182871767631645,3.9054906718973005e-05,0.003220902359714493,0.998,0.8999999999999972,499.0,499.0,1.0,0.0,4.990460825648876e-05,0.0038207482717366216,0.996032,0.9000000000000036,498.016,498.016,0.9980282082654417,3.9597266822802345e-06
4.175815831820309e-05,0.0032912695461766403,0.1006,0.9000000000000011,50.3,50.3,0.10053563885190717,0.0018167016764452598,4.060522996739056e-05,0.0033093551648666754,0.998,0.9000000000000007,499.0,499.0,1.0,0.0,3.8015968120284e-05,0.003214334997354463,0.995928,0.9000000000000019,497.964,497.964,0.9979240844603819,4.168980531343821e-06
4.516844449676465e-05,0.003542703642953089,0.100396,0.9000000000000019,50.198,50.198,0.10086785601033037,0.0018172409075178468,4.549464868288485e-05,0.0035601109711934954,0.998,0.9000000000000011,499.0,499.0,1.0,0.0,4.105197336504679e-05,0.0032940326540848394,0.996136,0.9000000000000009,498.068,498.068,0.9981323686748703,3.750472833216643e-06
4.576707223763643e-05,0.003313797087783578,0.100036,0.8999999999999979,50.018,50.018,0.10021579328566765,0.001819067854584671,5.431841334854809e-05,0.0035101031276086143,0.998,0.8999999999999969,499.0,499.0,1.0,0.0,3.748047147577737e-05,0.0030371155943543764,0.996068,0.9000000000000022,498.034,498.034,0.9980640618300731,3.887292657604381e-06
3.641576906605887e-05,0.0029857637710602354,0.100076,0.900000000000001,50.038,50.038,0.10031333080703968,0.0018179411030897134,3.5947040710389236e-05,0.00301021614780326,0.9856,0.9000000000000015,492.8,492.8,0.9893718047582947,2.4949497388350997e-05,4.796023392111186e-05,0.0032864517145020093,0.9834,0.8999999999999987,491.7,491.7,0.9853688493498548,2.937602111854231e-05
