mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.1651016165974743e-05,0.002488535237129494,0.03278125,0.9000000000000004,13.1125,13.1125,0.03275475829402782,0.0040397318673568335
8.766263053762213e-06,0.0020468265190639046,0.033425,0.8999999999999988,13.37,13.37,0.03357548117990825,0.004007521945567436
9.47537531733104e-06,0.002143006820220126,0.03365,0.9000000000000009,13.46,13.46,0.03441508085509021,0.003992518985906979
1.2561105306399365e-05,0.0025513564252345553,0.0334875,0.8999999999999998,13.395,13.395,0.03307412813130236,0.0040013035100313595
7.218715360103355e-06,0.0018078384915851172,0.03504375,0.900000000000001,14.0175,14.0175,0.03480607346030307,0.003925391367866903
8.540018331522316e-06,0.0021617321611187386,0.0331125,0.9000000000000004,13.245,13.245,0.03263159472282628,0.004027216281910807
1.0771483642769221e-05,0.0023284522746424615,0.03238125,0.9000000000000021,12.9525,12.9525,0.03231708660869948,0.004086252062316596
1.3335914561608718e-05,0.002589191109997553,0.03295625,0.8999999999999984,13.1825,13.1825,0.03330973345421742,0.004033403231697334
9.424375748164465e-06,0.002256877522111226,0.0333875,0.8999999999999995,13.355,13.355,0.03285998141646607,0.00400317691212957
9.179047205383836e-06,0.002275750907998143,0.03298125,0.9000000000000008,13.1925,13.1925,0.03232906279169059,0.004030490799863982
7.4017880939524664e-06,0.0018118596607129686,0.03284375,0.9000000000000001,13.1375,13.1375,0.03380576628200171,0.0040408338685910756
1.2241693034781471e-05,0.0024915050773956057,0.03259375,0.8999999999999999,13.0375,13.0375,0.03154019450245302,0.004065203838742586
7.670852417571305e-06,0.00197863316384159,0.03249375,0.9000000000000002,12.9975,12.9975,0.03234690883136492,0.004062700721653379
7.147094753929227e-06,0.001926025980556871,0.0326,0.9000000000000022,13.04,13.04,0.031653521498639904,0.004044360272540648
7.888602343187862e-06,0.001982614531774382,0.0323125,0.9000000000000012,12.925,12.925,0.03184583397022645,0.00406706149796602
8.37869468639086e-06,0.0021031673098338565,0.03195625,0.8999999999999984,12.7825,12.7825,0.032400026918979155,0.004086126119318396
