mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
2.0518621172565773e-05,0.002786912847833544,0.022544444444444443,0.8999999999999999,6.763333333333334,6.763333333333334,0.02173940638421209,0.0073250132806596206
1.7227937894364782e-05,0.0024513779792495905,0.022855555555555556,0.9000000000000009,6.8566666666666665,6.8566666666666665,0.02255463344315085,0.007263211450547313
1.909289079996639e-05,0.0028076183433876937,0.022822222222222223,0.8999999999999988,6.846666666666667,6.846666666666667,0.02193897914721192,0.007296244753204193
1.974356489006838e-05,0.0027256067525444796,0.0222,0.9000000000000017,6.66,6.66,0.022340949861510178,0.0074363837699116375
1.7112737386382984e-05,0.0024538405407154382,0.02218888888888889,0.8999999999999991,6.656666666666666,6.656666666666666,0.020300978502411415,0.0073681847769971505
1.846069338630703e-05,0.0025184057409123723,0.022877777777777778,0.8999999999999998,6.863333333333333,6.863333333333333,0.02411091739953747,0.007191832581386128
3.895459288195228e-05,0.004057158927599018,0.022466666666666666,0.8999999999999997,6.74,6.74,0.022057259120292983,0.007295346905793361
2.2297331417175882e-05,0.0029902719568383417,0.0224,0.9000000000000005,6.72,6.72,0.02372819419073876,0.007390182038562548
1.6063318184616755e-05,0.00260264409542341,0.021822222222222222,0.8999999999999984,6.546666666666667,6.546666666666667,0.02288161712342428,0.0074704645612144885
2.0429654658251305e-05,0.002896379956702792,0.021277777777777777,0.9000000000000004,6.383333333333334,6.383333333333334,0.020372914586553614,0.007610042423290162
2.1694362309206704e-05,0.0030071196440321145,0.021622222222222223,0.8999999999999992,6.486666666666666,6.486666666666666,0.021732043119873007,0.007532116750091656
1.775829764629266e-05,0.002673486002984702,0.022588888888888888,0.900000000000001,6.776666666666666,6.776666666666666,0.023941901739162955,0.007346673849445954
1.3721375939820842e-05,0.0023166389939927342,0.0218,0.8999999999999995,6.54,6.54,0.021703570763606433,0.007558266555932153
1.9706417144350286e-05,0.0026698856823340906,0.02263333333333333,0.8999999999999995,6.79,6.79,0.02237902842016155,0.007325275152821111
1.526763171098818e-05,0.0025735819036058977,0.021277777777777777,0.9000000000000012,6.383333333333334,6.383333333333334,0.023041549840942425,0.00758146094737866
1.956772987979581e-05,0.002971017580317558,0.02231111111111111,0.8999999999999994,6.693333333333333,6.693333333333333,0.021766498377623414,0.007428527605066852
2.2052721646354593e-05,0.002970158572349985,0.021944444444444444,0.900000000000001,6.583333333333333,6.583333333333333,0.019664564235480016,0.0074606630603129
1.7714541745322115e-05,0.0025843272973551817,0.0224,0.9000000000000006,6.72,6.72,0.021743838575147813,0.007396092867350526
2.2167206129565026e-05,0.0028189628603244956,0.021877777777777777,0.9000000000000006,6.5633333333333335,6.5633333333333335,0.022203882008833442,0.007412104479510374
1.636784390896646e-05,0.002476055806721007,0.022711111111111112,0.9,6.8133333333333335,6.8133333333333335,0.022833984470190798,0.007361189049254412
2.069276603182086e-05,0.002704989646397505,0.02238888888888889,0.9000000000000007,6.716666666666667,6.716666666666667,0.023340112019293417,0.007384084158230643
1.867666844870793e-05,0.002884126619349466,0.02128888888888889,0.9000000000000032,6.386666666666667,6.386666666666667,0.019525139207286265,0.007583555924670602
2.3273501258564077e-05,0.0031378235498300596,0.02202222222222222,0.900000000000001,6.6066666666666665,6.6066666666666665,0.020834461976322702,0.0074711753570813975
1.9672742719858716e-05,0.0028354042960730265,0.022322222222222222,0.9000000000000011,6.696666666666666,6.696666666666666,0.02102964935903981,0.00748426896515604
1.6361279776848117e-05,0.0024577902168563728,0.02228888888888889,0.9000000000000016,6.6866666666666665,6.6866666666666665,0.02227254917456379,0.007333542831062528
