mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
7.592717525711964e-06,0.0018653665030052785,0.0232375,0.8999999999999999,9.295,9.295,0.022879039246624915,0.004814973992770872
5.6310824288119204e-06,0.0015870321280864177,0.02298125,0.9000000000000005,9.1925,9.1925,0.021983043935254885,0.004851828062618859
9.504275445597762e-06,0.002003664266278072,0.02325625,0.9000000000000014,9.3025,9.3025,0.023184356157364267,0.004819917255450183
8.964972142036514e-06,0.00205240772377485,0.02314375,0.8999999999999997,9.2575,9.2575,0.021759971803809938,0.00482475031800607
8.588797930898401e-06,0.001975546241736161,0.02349375,0.8999999999999988,9.3975,9.3975,0.023433991510342516,0.004783220614349945
1.0336563638711895e-05,0.002087542449894653,0.02365,0.9000000000000009,9.46,9.46,0.02400383106489099,0.004788053676905832
9.79232872618138e-06,0.0021467812632715183,0.023775,0.8999999999999992,9.51,9.51,0.024355653596915664,0.004766848024584072
1.067597163990048e-05,0.002186763418992539,0.02473125,0.9000000000000011,9.8925,9.8925,0.02521398681549044,0.0046790027833402605
9.38180260847038e-06,0.0020980864440119508,0.0238375,0.9000000000000004,9.535,9.535,0.024209057059318365,0.0047889982493923245
8.255910085930628e-06,0.001914919391370142,0.02345,0.9,9.38,9.38,0.024926586738810822,0.00482158600017632
8.984918087978063e-06,0.002067769930711487,0.02474375,0.9000000000000015,9.8975,9.8975,0.02477051206478577,0.0046569627586554325
7.734132665217681e-06,0.001884881152625509,0.0241875,0.900000000000002,9.675,9.675,0.024295225878415018,0.0047273019231495825
7.220352981955781e-06,0.0018278798942395508,0.02435625,0.8999999999999991,9.7425,9.7425,0.025477601746171023,0.004703089381745821
7.927233536348899e-06,0.0019340851172013772,0.02533125,0.9000000000000012,10.1325,10.1325,0.025047954861034664,0.004580357930000881
6.145706080627261e-06,0.0016680727284427905,0.02585,0.9000000000000024,10.34,10.34,0.025055368216994642,0.004550540925177264
8.757322955155963e-06,0.001990118855341999,0.02539375,0.9000000000000012,10.1575,10.1575,0.02477618571281665,0.004587410737900026
5.593820658127834e-06,0.0016243203592826115,0.0248875,0.8999999999999995,9.955,9.955,0.024274163729775686,0.004619856802811048
5.060419268305052e-06,0.0015833532417586988,0.025375,0.8999999999999999,10.15,10.15,0.025285202473593216,0.004602602612057782
8.039778942691299e-06,0.0019260405223566152,0.02544375,0.9000000000000004,10.1775,10.1775,0.024659137391888696,0.004596163776274857
5.141442507118895e-06,0.0014963484848198607,0.02388125,0.9000000000000006,9.5525,9.5525,0.023979726429681332,0.004743013312174909
