mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.3720822486034155e-05,0.0017014436481066317,0.2393888888888889,0.9000000000000006,71.81666666666666,71.81666666666666,0.24033920054157581,0.0025496995952204587
1.5049286661362773e-05,0.0017770415807221661,0.17623333333333333,0.8999999999999997,52.87,52.87,0.17702682335560996,0.002762414610970199
1.57204376336894e-05,0.001729969008516116,0.23543333333333333,0.9000000000000005,70.63,70.63,0.2358693824736407,0.0025630176651478074
1.4140496911534512e-05,0.001636234927103879,0.23551111111111112,0.900000000000001,70.65333333333334,70.65333333333334,0.236391784404973,0.002562755792986315
1.9852064652881795e-05,0.002089148199019236,0.16403333333333334,0.9,49.21,49.21,0.16454514890588326,0.0028043889774266193
1.449780029770346e-05,0.0016676061220379638,0.1813,0.9000000000000002,54.39,54.39,0.18199212959748895,0.0027454303307819505
1.6517965557143515e-05,0.001777151176264375,0.2257,0.899999999999998,67.71,67.71,0.22610640620724246,0.0025957890956431954
1.4975472231583207e-05,0.0018467610872249817,0.15406666666666666,0.9000000000000009,46.22,46.22,0.15476236410081204,0.0028388812821261026
1.610084428285632e-05,0.001690924085421787,0.2002,0.8999999999999996,60.06,60.06,0.20122658220411446,0.002681645754304056
1.769446535520774e-05,0.0017645994333835796,0.21987777777777778,0.9000000000000004,65.96333333333334,65.96333333333334,0.22070430770285873,0.0026153920974463724
1.593704022526536e-05,0.0019296766175790102,0.19146666666666667,0.8999999999999999,57.44,57.44,0.19171988657655323,0.0027110876673176066
1.4174260704840356e-05,0.0014676367370116876,0.15384444444444445,0.9000000000000014,46.153333333333336,46.153333333333336,0.15459618026661323,0.0028401158223159972
1.4639384543144486e-05,0.0017440573800701297,0.23495555555555556,0.9000000000000008,70.48666666666666,70.48666666666666,0.23615443999557134,0.00256462630842555
1.688853252703162e-05,0.0020192571696446425,0.19285555555555556,0.8999999999999986,57.85666666666667,57.85666666666667,0.19383121020701186,0.002706373968410735
1.3545584802183517e-05,0.001495736128645201,0.19197777777777777,0.8999999999999997,57.593333333333334,57.593333333333334,0.1919643409639642,0.0027093667931135106
1.7523020522801657e-05,0.0020843773860665165,0.22943333333333332,0.8999999999999997,68.83,68.83,0.23010607537584482,0.00258321923189154
1.413825158021061e-05,0.0017170182756424824,0.21936666666666665,0.9000000000000005,65.81,65.81,0.2201311953507671,0.002617112971650468
1.936660926869638e-05,0.0018075617781812383,0.16434444444444443,0.9000000000000006,49.303333333333335,49.303333333333335,0.16456233123953476,0.002803004796001586
1.2949176296831201e-05,0.0014196837361282163,0.21574444444444443,0.9000000000000005,64.72333333333333,64.72333333333333,0.21640911242151303,0.0026293087323142764
1.9148275218249138e-05,0.002029322271972438,0.19348888888888888,0.8999999999999995,58.04666666666667,58.04666666666667,0.19443152783168155,0.002704316401427578
1.3980971100207461e-05,0.0015604241716746254,0.15052222222222222,0.9000000000000011,45.156666666666666,45.156666666666666,0.15138802390806047,0.0028520497108183132
1.3860514459517184e-05,0.0016846010799116396,0.19855555555555557,0.8999999999999997,59.56666666666667,59.56666666666667,0.19904247812815035,0.0026871824800041902
1.2983615737251238e-05,0.0015155370273508741,0.2290222222222222,0.8999999999999994,68.70666666666666,68.70666666666666,0.229811208835861,0.0025846034133165732
1.5462522918302045e-05,0.0018039596861901355,0.16173333333333334,0.9000000000000004,48.52,48.52,0.16200033333202413,0.002811983270109911
1.9338411440936205e-05,0.0018664723011993282,0.18935555555555555,0.8999999999999988,56.806666666666665,56.806666666666665,0.18997213847776004,0.0027181582156779126
