mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg
4.713704332453266e-05,0.0019819529182245584,0.09923333333333334,0.9,29.77,29.77,0.0993892946264071,0.0031785294755822917,4.115639783395957e-05,0.0015685947079352154,0.23917777777777777,0.9000000000000007,71.75333333333333,71.75333333333333,0.6492601373925049,0.005509640636573814
5.631506620746827e-05,0.0022534840866244746,0.10018888888888888,0.9000000000000011,30.05666666666667,30.05666666666667,0.09996217675532604,0.003163490531450847,5.607366655015996e-05,0.0020502108429821513,0.17537777777777777,0.9000000000000027,52.61333333333334,52.61333333333334,0.6049997051645523,0.0318645297898289
4.910481767821966e-05,0.0019233507722118774,0.09838888888888889,0.9000000000000004,29.516666666666666,29.516666666666666,0.09790236033947068,0.003192745392920474,5.3146091243225034e-05,0.001822510861229585,0.23448888888888889,0.8999999999999975,70.34666666666666,70.34666666666666,0.6236699131720884,0.013568195251883604
5.794550995455821e-05,0.0022727154727798867,0.10074444444444444,0.9000000000000018,30.223333333333333,30.223333333333333,0.10138975215389845,0.00315410054394589,5.807967226945757e-05,0.0024086700269852126,0.23935555555555554,0.9000000000000029,71.80666666666667,71.80666666666667,0.6255625155723874,0.010263892318167196
4.17581326326846e-05,0.001394156966051832,0.0985111111111111,0.8999999999999985,29.553333333333335,29.553333333333335,0.09926902297886656,0.003184515124987842,3.9360887239125664e-05,0.0015441933542976712,0.1653777777777778,0.8999999999999986,49.61333333333334,49.61333333333334,0.6564164965416606,0.03230873979633828
4.2801297339975286e-05,0.001983846582563331,0.09843333333333333,0.8999999999999989,29.53,29.53,0.0993185609772736,0.0031847021765317647,3.7652209956610215e-05,0.001736954912008988,0.18266666666666667,0.8999999999999938,54.8,54.8,0.678963355725602,0.02086013781957757
4.4895290128362784e-05,0.0017047774733926731,0.09907777777777778,0.9000000000000005,29.723333333333333,29.723333333333333,0.0992799285976199,0.0031815971209026364,4.340508841387663e-05,0.0014682416824421463,0.22597777777777778,0.900000000000001,67.79333333333334,67.79333333333334,0.6891538683119256,0.004912198005282335
6.0730897444743685e-05,0.0022029835271557717,0.09888888888888889,0.9,29.666666666666668,29.666666666666668,0.0993567527786822,0.0031766589601430572,6.49126543380085e-05,0.002276696211292288,0.15588888888888888,0.8999999999999997,46.766666666666666,46.766666666666666,0.6525327291133299,0.02646480064046447
5.183536828641951e-05,0.0022616618794214284,0.09861111111111111,0.8999999999999999,29.583333333333332,29.583333333333332,0.09881989093764351,0.003182457558004684,6.081116797260152e-05,0.0022303570214711552,0.19962222222222223,0.8999999999999991,59.88666666666666,59.88666666666666,0.7273819816366033,0.016070795268344144
6.557567574909747e-05,0.0023015479156564796,0.09892222222222222,0.9000000000000016,29.676666666666666,29.676666666666666,0.09977813277224061,0.0031822705064607605,4.391239271716769e-05,0.0013320754216183967,0.22224444444444444,0.9000000000000019,66.67333333333333,66.67333333333333,0.6972380790703171,0.009521896253731678
4.251749156905996e-05,0.0017807789204244897,0.10042222222222222,0.8999999999999985,30.126666666666665,30.126666666666665,0.10032479205609998,0.0031633034799069234,4.4764415773055796e-05,0.001835225581152883,0.19197777777777777,0.8999999999999982,57.593333333333334,57.593333333333334,0.7419857249476302,0.012705363890073554
4.381890162801791e-05,0.001793968018343618,0.10035555555555556,0.8999999999999994,30.106666666666666,30.106666666666666,0.10043409382935854,0.003155746597532416,4.03432524150354e-05,0.001519936952008947,0.1542888888888889,0.8999999999999987,46.28666666666667,46.28666666666667,0.6601827468362234,0.02921101658773091
6.455463263607878e-05,0.002514867146722821,0.0983,0.8999999999999999,29.49,29.49,0.09929721369370856,0.003189602926982559,4.967600463028572e-05,0.0018346524601558307,0.23573333333333332,0.8999999999999979,70.72,70.72,0.6378370135009229,0.006200833501679722
5.6444415297899684e-05,0.0022167979396949112,0.09751111111111112,0.899999999999999,29.253333333333334,29.253333333333334,0.09793704094125061,0.003197084988739497,4.553184574431332e-05,0.0017081627459717666,0.19006666666666666,0.9000000000000012,57.02,57.02,0.6025879214656572,0.017205075830695905
4.6668830896102337e-05,0.0018039610425400132,0.10024444444444444,0.9000000000000016,30.073333333333334,30.073333333333334,0.10005730111482034,0.0031667078180063297,4.575410567152252e-05,0.0018170511502485585,0.19413333333333332,0.9000000000000008,58.24,58.24,0.584727765104377,0.023916036302963642
3.421920542378075e-05,0.00137021185903362,0.09858888888888889,0.9000000000000001,29.576666666666668,29.576666666666668,0.09854019421080591,0.003191211570260301,3.534609990239984e-05,0.0014556077421337874,0.22946666666666668,0.9000000000000017,68.84,68.84,0.5822162175853186,0.013680052075149825
4.675555705356357e-05,0.0018757465030028132,0.1000888888888889,0.8999999999999999,30.026666666666667,30.026666666666667,0.10105919836341092,0.003167830127269871,4.4934223211735527e-05,0.0017274420038116182,0.22022222222222224,0.8999999999999989,66.06666666666666,66.06666666666666,0.6334917757476505,0.011673363111939125
3.687593626699631e-05,0.0015773856334639342,0.10084444444444444,0.9000000000000028,30.253333333333334,30.253333333333334,0.10015335732165882,0.003151444412022177,4.1591170711460296e-05,0.001815935782759752,0.16193333333333335,0.9000000000000047,48.58,48.58,0.5903501628215261,0.05105250162734843
5.055409939895965e-05,0.0020511693526370904,0.0999,0.9000000000000007,29.97,29.97,0.10005378868535847,0.0031696258220915356,5.436581822832167e-05,0.002234751641472913,0.21502222222222223,0.900000000000001,64.50666666666666,64.50666666666666,0.6686097240920165,0.0139286061667153
4.86750909823559e-05,0.0019860292188328163,0.10118888888888888,0.8999999999999991,30.356666666666666,30.356666666666666,0.1019526327859301,0.003153165286226273,4.229997913153458e-05,0.0017684123596804675,0.1926,0.8999999999999995,57.78,57.78,0.7517028839777217,0.01087757102347123
6.000835402437977e-05,0.0025056260359780217,0.10092222222222222,0.9000000000000012,30.276666666666667,30.276666666666667,0.10087314834238753,0.0031527163625208565,5.158938914227993e-05,0.0020164606353198938,0.15022222222222223,0.9000000000000006,45.06666666666667,45.06666666666667,0.6368467322050065,0.028105841245613654
5.100011135257661e-05,0.0018319156880082844,0.09971111111111111,0.9000000000000009,29.913333333333334,29.913333333333334,0.10014830222050954,0.003172955339573373,4.932132023743575e-05,0.0018595090160472099,0.1990888888888889,0.8999999999999986,59.72666666666667,59.72666666666667,0.7232275101771531,0.015451130913634564
4.4913063159149136e-05,0.0019348002557166382,0.09834444444444444,0.8999999999999982,29.503333333333334,29.503333333333334,0.09877264090640663,0.003189004362042004,4.702908091088807e-05,0.0020328310601120912,0.22884444444444443,0.9000000000000025,68.65333333333334,68.65333333333334,0.6607622754970305,0.008638189939619761
4.5465512373444914e-05,0.0017809370280611348,0.09998888888888889,0.8999999999999995,29.996666666666666,29.996666666666666,0.09980729711947428,0.003169999925179383,5.50760417214454e-05,0.0021534059100424734,0.1628888888888889,0.9000000000000019,48.86666666666667,48.86666666666667,0.6724949459143903,0.022824328672008867
5.311415846032042e-05,0.002231816700770441,0.09986666666666667,0.9000000000000001,29.96,29.96,0.10107313619540328,0.003171159644751708,4.8830383652311985e-05,0.0017601213174317405,0.19026666666666667,0.8999999999999999,57.08,57.08,0.627769860482315,0.014927386590648926
