mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg
2.4540428823337306e-06,0.0010413369162892167,0.09873333333333334,0.9000000000000009,29.62,29.62,0.09871113619104256,0.003186722333206139,2.74746505757085e-06,0.0009918153798106032,0.06553333333333333,0.9000000000000004,19.66,19.66,0.6660570079743325,0.006522038412905062
2.7367504089992137e-06,0.0010086975410872917,0.09916666666666667,0.8999999999999985,29.75,29.75,0.09994203556447358,0.0031782676034207992,5.90634251810384e-06,0.0014312537262995383,0.06324444444444445,0.8999999999999986,18.973333333333333,18.973333333333333,0.6758485301266649,0.006478043889774267
4.179096081755924e-06,0.0012911668984892989,0.09963333333333334,0.9000000000000012,29.89,29.89,0.09990813857383747,0.0031666704076975453,2.4578223563824928e-06,0.0009366949570346267,0.04382222222222222,0.9000000000000015,13.146666666666667,13.146666666666667,0.6583173198232036,0.010001346771116248
5.018306426203417e-06,0.001367161989605961,0.09882222222222223,0.900000000000001,29.64666666666667,29.64666666666667,0.1001205950439192,0.0031856748445601673,6.137744402609367e-06,0.0014733155210755145,0.044844444444444444,0.900000000000005,13.453333333333333,13.453333333333333,0.6465046328814567,0.009330056190283794
2.525969313617959e-06,0.001006700329824479,0.09964444444444444,0.9000000000000005,29.893333333333334,29.893333333333334,0.09976958005149174,0.003175461830261947,2.432167740593828e-06,0.0010220177759097365,0.04291111111111111,0.9000000000000019,12.873333333333333,12.873333333333333,0.6503719055625521,0.01035943824680329
3.760947248213564e-06,0.0010481381605557838,0.1003,0.8999999999999998,30.09,30.09,0.10056424765858553,0.003161807067555536,3.300026497374208e-06,0.0011187833938084701,0.04404444444444444,0.8999999999999981,13.213333333333333,13.213333333333333,0.642248225165069,0.00958152828593447
2.6773006632584845e-06,0.0009374940272635515,0.10012222222222222,0.8999999999999964,30.036666666666665,30.036666666666665,0.10076757392165406,0.003168017178813794,2.7846836141454142e-06,0.0009891455935252156,0.0432,0.8999999999999975,12.96,12.96,0.6418820881783812,0.009880810756211984
2.9177427478281646e-06,0.0011167157530235778,0.10055555555555555,0.9000000000000004,30.166666666666668,30.166666666666668,0.10203359009385228,0.003162143760334598,2.6564988867007676e-06,0.0010788361854751636,0.04377777777777778,0.9000000000000017,13.133333333333333,13.133333333333333,0.6263878448015331,0.009956828503662474
3.5377756105955964e-06,0.001177109547435596,0.09994444444444445,0.8999999999999985,29.983333333333334,29.983333333333334,0.10024826666192531,0.003168054589122579,3.681538694814484e-06,0.0011562639288779087,0.04504444444444444,0.8999999999999948,13.513333333333334,13.513333333333334,0.6344678479308329,0.00926002409223886
6.74909143403762e-06,0.0014234417503151899,0.09817777777777778,0.9000000000000005,29.453333333333333,29.453333333333333,0.09806989287340322,0.003188443207410234,2.32193422745819e-06,0.0009316472963648921,0.044422222222222224,0.9000000000000036,13.326666666666666,13.326666666666666,0.6028021819661966,0.010048633401420095
7.801265413039833e-06,0.0016352708372964434,0.10041111111111112,0.9000000000000011,30.123333333333335,30.123333333333335,0.10045813197396183,0.0031590761150142536,3.4675185433438787e-06,0.0011325959485946173,0.04546666666666667,0.9000000000000044,13.64,13.64,0.6316717550241524,0.009227551944213746
4.3323746737968955e-06,0.0011992028910647102,0.09876666666666667,0.8999999999999988,29.63,29.63,0.09996604056138166,0.0031832431744891624,4.724652614419908e-06,0.0011175815851902212,0.05644444444444444,0.8999999999999985,16.933333333333334,16.933333333333334,0.6080758346793057,0.008384323584206864
3.070498578148897e-06,0.0011326067686835623,0.10057777777777778,0.9000000000000001,30.173333333333332,30.173333333333332,0.09986112873866934,0.0031587768325439763,3.0112336036749083e-06,0.0010879966833321928,0.06928888888888889,0.899999999999999,20.786666666666665,20.786666666666665,0.6126742298390802,0.007854668432433242
3.0157411759193333e-06,0.001008105401961458,0.09858888888888889,0.8999999999999986,29.576666666666668,29.576666666666668,0.09897480602352689,0.0031829064817101003,4.012566076069077e-06,0.0012234125645312491,0.06817777777777778,0.8999999999999982,20.453333333333333,20.453333333333333,0.6259031499927823,0.007600652435785206
4.648357498148288e-06,0.0011452330302320869,0.09848888888888889,0.9000000000000006,29.546666666666667,29.546666666666667,0.09965539373918501,0.003185113689928397,5.893148170920718e-06,0.00124886593626504,0.06931111111111112,0.9000000000000008,20.793333333333333,20.793333333333333,0.6179247279973066,0.007506677740118067
4.603560872132888e-06,0.0012867160242402433,0.09843333333333333,0.9000000000000002,29.53,29.53,0.09917697541391493,0.00318593671672166,4.8585350052715435e-06,0.0012351736036199526,0.06635555555555556,0.8999999999999984,19.906666666666666,19.906666666666666,0.6286760159912659,0.00825398606840101
4.869662588796926e-06,0.0012235967660630335,0.09804444444444445,0.8999999999999987,29.413333333333334,29.413333333333334,0.09891118670874292,0.0032000404031334874,5.553020749445771e-06,0.001281436955371718,0.06862222222222222,0.8999999999999994,20.586666666666666,20.586666666666666,0.6201278072654338,0.007795485323935862
2.097278287351642e-06,0.000979180853133757,0.09885555555555556,0.9000000000000017,29.656666666666666,29.656666666666666,0.09918006694061515,0.00318593671672166,2.6180258280089085e-06,0.0011041725280875752,0.06493333333333333,0.9000000000000018,19.48,19.48,0.6105001580814661,0.009086290618242763
1.0414904113542815e-05,0.0020654122053029808,0.0995111111111111,0.9000000000000008,29.85333333333333,29.85333333333333,0.09913761070878412,0.0031734042632787897,8.395647383320154e-06,0.0016754163979348473,0.0666,0.9000000000000008,19.98,19.98,0.6183322126523769,0.007395120199322127
1.66647622340069e-06,0.0008462578893721176,0.10066666666666667,0.9000000000000007,30.2,30.2,0.10152492732603043,0.0031611336819974117,2.598202132498333e-06,0.0009518940700806132,0.06604444444444445,0.9000000000000035,19.813333333333333,19.813333333333333,0.5941218689458918,0.008243436361323726
2.920620010227785e-06,0.001046396394333281,0.09988888888888889,0.9000000000000006,29.966666666666665,29.966666666666665,0.0999694378590184,0.0031685409231367798,4.416267948679587e-06,0.0013419858393995702,0.06684444444444444,0.8999999999999992,20.053333333333335,20.053333333333335,0.6088267534731144,0.007662753548367789
3.927698125569513e-06,0.0011070249671137416,0.09696666666666667,0.9000000000000002,29.09,29.09,0.0976110845337609,0.003210028955579,3.028494576565544e-06,0.001055980342773559,0.07724444444444445,0.8999999999999991,23.173333333333332,23.173333333333332,0.6025904428249114,0.006848106664272402
5.35871367285143e-06,0.0012275335841433095,0.09838888888888889,0.900000000000001,29.516666666666666,29.516666666666666,0.09846380539292593,0.0031846647662229807,3.706572480137348e-06,0.0011342383738647275,0.07442222222222222,0.9000000000000015,22.326666666666668,22.326666666666668,0.60738005564392,0.0076447217795335655
4.4486529383573094e-06,0.0012540542403520487,0.10042222222222222,0.9000000000000009,30.126666666666665,30.126666666666665,0.10148542522141193,0.003160123603660225,2.633577684645304e-06,0.000977208785060769,0.07286666666666666,0.9000000000000019,21.86,21.86,0.618173461046313,0.008229744188308533
4.646492807017522e-06,0.0013137266872765415,0.0972,0.8999999999999984,29.16,29.16,0.09810060472851541,0.0032040433061734496,2.924522630785651e-06,0.0010307259429027423,0.07435555555555555,0.8999999999999987,22.30666666666667,22.30666666666667,0.6147971986897699,0.008768302993572915
2.558728298276868e-06,0.0009725875800309748,0.10087777777777777,0.9,30.263333333333332,30.263333333333332,0.10101192198181802,0.003154886160430368,2.9586414115682116e-06,0.001134608680303801,0.07873333333333334,0.9000000000000007,23.62,23.62,0.6228282371644566,0.007977897989569998
2.3131019540810175e-06,0.0009780455849429266,0.10132222222222222,0.9000000000000006,30.39666666666667,30.39666666666667,0.10253428660280862,0.0031489005110248184,2.6565608873325098e-06,0.001048836088860207,0.0786,0.9000000000000041,23.58,23.58,0.6287260643941944,0.00765227866190808
4.10134290366624e-06,0.0012579931309659015,0.09945555555555556,0.8999999999999995,29.836666666666666,29.836666666666666,0.0994352091652387,0.0031754244199531626,3.3837123818261534e-06,0.0010959022052752189,0.0782888888888889,0.9000000000000031,23.486666666666668,23.486666666666668,0.6280404129113041,0.007645469985709265
2.3651001860101623e-06,0.0009296161434775533,0.10042222222222222,0.8999999999999992,30.126666666666665,30.126666666666665,0.0999060324267546,0.0031626675046575836,2.988839286586668e-06,0.0010053324558408632,0.07693333333333334,0.8999999999999988,23.08,23.08,0.6614757339641202,0.008228098134722008
4.0799065417664916e-06,0.001192578103384106,0.10164444444444444,0.9000000000000007,30.493333333333332,30.493333333333332,0.10097606958565325,0.0031394731132110766,4.851421294498382e-06,0.0012497671739324712,0.07917777777777778,0.9000000000000072,23.753333333333334,23.753333333333334,0.6475640037096125,0.007573492551607517
5.283400979115118e-06,0.001394694176121925,0.0995,0.8999999999999994,29.85,29.85,0.09961051003677225,0.0031698128736354593,3.5093027952743414e-06,0.001106787295410522,0.07711111111111112,0.8999999999999956,23.133333333333333,23.133333333333333,0.6805532299293957,0.008151781104801248
5.12726865890984e-06,0.0013242326862080269,0.1010888888888889,0.8999999999999998,30.326666666666668,30.326666666666668,0.10199637945394265,0.00316072216860078,4.547014409078334e-06,0.0012644873070093436,0.0772888888888889,0.8999999999999997,23.186666666666667,23.186666666666667,0.6639846981927435,0.008916073713272427
3.5626562481603238e-06,0.0011393312059762874,0.10057777777777778,0.9000000000000005,30.173333333333332,30.173333333333332,0.10117858963595956,0.0031639394551562627,3.915001725672261e-06,0.0012025893851601427,0.07713333333333333,0.8999999999999986,23.14,23.14,0.6811713080559201,0.00925882696235775
3.463946927190402e-06,0.0010258681254200525,0.10107777777777778,0.8999999999999997,30.323333333333334,30.323333333333334,0.1019552083853056,0.0031534645686965503,3.7921251472517292e-06,0.0011192845197801036,0.08333333333333333,0.9000000000000008,25.0,25.0,0.6751262966369032,0.007616589227327486
2.694762364977513e-06,0.0009874206137149605,0.09894444444444445,0.9,29.683333333333334,29.683333333333334,0.09924721358265505,0.00317628485705521,3.3590593862253307e-06,0.001172613803688709,0.08002222222222222,0.8999999999999992,24.006666666666668,24.006666666666668,0.6946979147286414,0.008622851713018036
3.27804873497399e-06,0.0010984098831783513,0.09926666666666667,0.9000000000000006,29.78,29.78,0.09827911452490369,0.0031726934674118803,3.903838415491698e-06,0.0011874298387349988,0.08142222222222223,0.9000000000000044,24.426666666666666,24.426666666666666,0.6899420812207137,0.007899261520504589
3.298252691989271e-06,0.0010609079270785117,0.09974444444444444,0.9,29.923333333333332,29.923333333333332,0.10002741512787111,0.0031712718756780624,3.149216063407976e-06,0.0011407285984212884,0.08097777777777777,0.8999999999999992,24.293333333333333,24.293333333333333,0.7035430984404817,0.008163976865465047
3.084868610626432e-06,0.0010915084163948124,0.10005555555555555,0.8999999999999999,30.016666666666666,30.016666666666666,0.10150729919069235,0.0031738531869842054,3.4895272191626773e-06,0.0011756950532266228,0.07391111111111111,0.9000000000000024,22.173333333333332,22.173333333333332,0.6954248908233084,0.008552595153120401
2.138841788611318e-06,0.0009474772529675895,0.09883333333333333,0.8999999999999989,29.65,29.65,0.09980048120433933,0.003183505046650655,2.4084532340365396e-06,0.0009338893891509666,0.07128888888888889,0.8999999999999982,21.386666666666667,21.386666666666667,0.7192202989782044,0.009267431333378208
4.462337616706686e-06,0.001327848957955097,0.10006666666666666,0.8999999999999969,30.02,30.02,0.1006518749410777,0.0031671567417117462,3.1203317466709824e-06,0.0010008114262115364,0.07233333333333333,0.8999999999999934,21.7,21.7,0.721506559214052,0.008785137632526014
3.2816279217909734e-06,0.0011100893789098708,0.0977,0.8999999999999997,29.31,29.31,0.09740982022221752,0.0031964864237989422,2.7533951219624583e-06,0.0010317796210185578,0.07126666666666667,0.8999999999999998,21.38,21.38,0.7264050082453554,0.009478874398629286
