mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.297716571387208e-05,0.0014192527131463737,0.77968125,0.8999999999999989,311.8725,311.8725,0.7816460331438748,0.0005486549287792345
1.872125200555308e-05,0.0017120909345196445,0.44783125,0.9000000000000001,179.1325,179.1325,0.44881296758779965,0.0013845386078260974
1.5923208074008036e-05,0.001653216796126318,0.51266875,0.9000000000000008,205.0675,205.0675,0.5139667017130751,0.0012212220249115246
1.535290369978839e-05,0.0017519990954928458,0.66138125,0.8999999999999995,264.5525,264.5525,0.6629544542257778,0.0008466360625181042
1.9970957963832246e-05,0.0018557214417826123,0.2759875,0.9000000000000008,110.395,110.395,0.27655585306432423,0.0018173889497613371
1.6740544694871688e-05,0.0015980876512220242,0.20395625,0.9000000000000008,81.5825,81.5825,0.20477748635412168,0.001998825581541794
1.8352555714063826e-05,0.0017134821565566957,0.24626875,0.8999999999999985,98.5075,98.5075,0.24676696212977622,0.0018922463193158773
1.4846331203156756e-05,0.0016691451492996594,0.45469375,0.8999999999999996,181.8775,181.8775,0.4557332465545112,0.0013672529313232828
1.1489930393450538e-05,0.0010747574963374945,0.70025625,0.9000000000000014,280.1025,280.1025,0.7021186546945164,0.00074871538141837
1.3109626435369987e-05,0.0015492722290122304,0.3842375,0.9000000000000005,153.695,153.695,0.3854072940002943,0.0015447223586604695
