mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg
4.236781041017858e-05,0.0025187409976880266,0.09977777777777778,0.899999999999999,29.933333333333334,29.933333333333334,0.09923518497425307,0.0031697380530178896,4.141550245316637e-05,0.002515824555930721,0.9966666666666667,0.8999999999999958,299.0,299.0,1.0,0.0
3.9774841280385046e-05,0.0025181558519001357,0.10065555555555555,0.8999999999999997,30.196666666666665,30.196666666666665,0.10159254177158679,0.0031634157108332774,4.1312019675734105e-05,0.0024980024613924356,0.5428888888888889,0.8999999999999976,162.86666666666667,162.86666666666667,0.8769441298425119,0.03198147441508981
3.607783733456986e-05,0.0018728914688501566,0.09912222222222222,0.8999999999999995,29.736666666666668,29.736666666666668,0.099774753923132,0.0031757237024234402,3.6885289454272396e-05,0.002704627597646729,0.4574666666666667,0.8999999999999985,137.24,137.24,0.887450960886938,0.032867574988963956
3.482597204975002e-05,0.0016981155776209691,0.10026666666666667,0.8999999999999997,30.08,30.08,0.10085718493345665,0.0031668948695502534,3.6189377882750856e-05,0.0017393322938309796,0.7749111111111111,0.8999999999999977,232.47333333333333,232.47333333333333,0.9763239570197548,0.0024932474392643624
3.514234776592866e-05,0.002136286575264442,0.09866666666666667,0.9000000000000005,29.6,29.6,0.09917744621590781,0.0031876575909257562,4.021339167117704e-05,0.0026264443680798274,0.23866666666666667,0.9000000000000014,71.6,71.6,0.6484472515568656,0.0631308687421906
3.4928773925864104e-05,0.001832490257020354,0.09971111111111111,0.9000000000000004,29.913333333333334,29.913333333333334,0.09973310913918695,0.0031736287251314978,3.5489830483550356e-05,0.0022602418590852657,0.32437777777777776,0.8999999999999977,97.31333333333333,97.31333333333333,0.7370199837105134,0.06456839726755106
3.415756192465224e-05,0.0021974562259207044,0.10003333333333334,0.8999999999999992,30.01,30.01,0.0999158704822742,0.0031613581438501197,3.683130265673348e-05,0.002374410379759908,0.3499333333333333,0.8999999999999984,104.98,104.98,0.8855001055078742,0.019573672121089687
3.0394740315267606e-05,0.0023467555428380187,0.09893333333333333,0.899999999999999,29.68,29.68,0.0999402911433169,0.0031860115373392294,3.1489938029626253e-05,0.0024122532401166853,0.5995555555555555,0.9000000000000008,179.86666666666667,179.86666666666667,0.8379384810385427,0.005054357178664147
3.2049385475418666e-05,0.0017721124421362232,0.09862222222222222,0.8999999999999998,29.586666666666666,29.586666666666666,0.09870820904849706,0.003186647512588569,3.334276429467271e-05,0.001633639140321193,0.7284,0.8999999999999941,218.52,218.52,0.8505321510538738,0.001364204320142458
3.5447609709187206e-05,0.0016026242453159771,0.09993333333333333,0.9000000000000009,29.98,29.98,0.09982536582940019,0.0031683164612840717,3.120450425749389e-05,0.0021446085017830497,0.31564444444444445,0.900000000000001,94.69333333333333,94.69333333333333,0.7357985979681453,0.0356051865652099
