mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.831376698053303e-05,0.0016099265187324195,0.1852875,0.8999999999999988,74.115,74.115,0.18562411264560613,0.002045881034243901
1.690884562346732e-05,0.0017690363925109741,0.15678125,0.899999999999999,62.7125,62.7125,0.1572097647383889,0.0021177944862155384
1.298552026223544e-05,0.0014882327024515547,0.15909375,0.8999999999999992,63.6375,63.6375,0.1600116111399023,0.00211182793667586
1.4864789700493395e-05,0.0017652854669367782,0.166425,0.8999999999999984,66.57,66.57,0.1672298455774813,0.0020933772874397044
1.5518906456988906e-05,0.001706718716366223,0.15914375,0.8999999999999989,63.6575,63.6575,0.15940656615681706,0.0021117649651767605
1.3271710535596862e-05,0.0014264058601502825,0.1550375,0.8999999999999999,62.015,62.015,0.15512902597953152,0.002122218234027279
1.5565462731704812e-05,0.0015733205036755414,0.16531875,0.9000000000000004,66.1275,66.1275,0.16602263502340953,0.0020962110048991824
1.5039909528440696e-05,0.001578850135413342,0.1569375,0.900000000000001,62.775,62.775,0.15756914297419386,0.002117337942847067
1.6158542191728716e-05,0.0016838259328099444,0.14610625,0.9000000000000014,58.4425,58.4425,0.14611952194512876,0.002144825002204002
1.5026200811793915e-05,0.001566734748841477,0.14715625,0.8999999999999987,58.8625,58.8625,0.1474768401632238,0.0021422274278661475
1.4127133624698482e-05,0.0015745162000118332,0.1529625,0.9000000000000002,61.185,61.185,0.15322542389895924,0.002127397639828213
1.5414622449907428e-05,0.001610638656529862,0.16686875,0.9000000000000011,66.7475,66.7475,0.16754727784373416,0.002092291029080238
1.9443927443209287e-05,0.0016186147736365424,0.1549375,0.9000000000000008,61.975,61.975,0.15499691534817217,0.0021223914056498023
1.2511306587908292e-05,0.0013528721547768317,0.1725875,0.9000000000000009,69.035,69.035,0.1729962110053553,0.002077839070036901
1.3164306175316633e-05,0.0012848845974948139,0.16744375,0.8999999999999995,66.9775,66.9775,0.16751661230459727,0.0020908111988513995
1.5707896157141462e-05,0.0016485962453647383,0.15649375,0.8999999999999996,62.5975,62.5975,0.15711321793890057,0.0021184399440813077
1.3287396951935438e-05,0.0013804094337815406,0.161525,0.8999999999999997,64.61,64.61,0.16228317582714558,0.002105703958388433
1.7255818148999747e-05,0.001675585031510438,0.1671375,0.9000000000000014,66.855,66.855,0.1670930141442968,0.0020915668568405933
1.639446102092467e-05,0.0016029520528970079,0.15791875,0.9000000000000007,63.1675,63.1675,0.15828124801351817,0.0021148663115074114
1.1404710399500757e-05,0.001209697523581846,0.15249375,0.9,60.9975,60.9975,0.15236922000997155,0.0021285153839372293
1.850752481547249e-05,0.0017139423948280736,0.16270625,0.9,65.0825,65.0825,0.16336341684879188,0.0021027442979307557
1.332871574796826e-05,0.0013658809149020624,0.14459375,0.9000000000000001,57.8375,57.8375,0.1453445589667727,0.002148619035024747
1.3195272318067081e-05,0.0014037098792966287,0.14128125,0.8999999999999997,56.5125,56.5125,0.14139982456788036,0.00215724613040138
1.4053125614928631e-05,0.0014998593088856238,0.13911875,0.8999999999999988,55.6475,55.6475,0.13970150808720005,0.002163008022568985
1.2315993543438708e-05,0.001282193519822994,0.16678125,0.9000000000000029,66.7125,66.7125,0.16705731965299406,0.002092511429327086
