mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg
5.794784395371615e-05,0.0019178689316893863,0.0996125,0.8999999999999992,39.845,39.845,0.09953910336833614,0.002301576806337452,4.1107407075656866e-05,0.0013151638190234596,0.1851875,0.9000000000000055,74.075,74.075,0.6858644514742613,0.0075718819662220875
4.943847613855863e-05,0.0018097602773497184,0.099125,0.8999999999999995,39.65,39.65,0.09939350178924432,0.0023042373521744057,4.490761119177877e-05,0.0014805426715119299,0.1579375,0.900000000000001,63.175,63.175,0.6171169581544413,0.014821885114797045
5.0636428252335315e-05,0.0017098346664769402,0.1005125,0.9000000000000008,40.205,40.205,0.10094333791551754,0.002298223574010403,3.699285517533919e-05,0.0012783746457834847,0.1585625,0.9000000000000007,63.425,63.425,0.5843309394867453,0.009382816337325734
4.795465056262888e-05,0.0019791535361497457,0.09945625,0.899999999999999,39.7825,39.7825,0.09973835676621409,0.0023049930101636,4.3897758570584714e-05,0.0012714451523607435,0.1667125,0.8999999999999995,66.685,66.685,0.6395719929548745,0.011363301469754793
5.5523745788965486e-05,0.001984534535899039,0.09963125,0.8999999999999988,39.8525,39.8525,0.10003563466418453,0.0023011360058437552,3.90230218808016e-05,0.0013227472589270213,0.160075,0.9000000000000017,64.03,64.03,0.7233710231005938,0.010242156899787157
4.408296727126903e-05,0.0015580174497157116,0.100625,0.9000000000000008,40.25,40.25,0.10109968270269244,0.002298365259883377,5.3934461158254415e-05,0.0016207393006823058,0.155625,0.8999999999999988,62.25,62.25,0.5935043304147409,0.0159336784171484
5.538362341340143e-05,0.0017719844917784633,0.09909375,0.8999999999999974,39.6375,39.6375,0.0990840347833535,0.0023077637561239785,4.546000504503723e-05,0.0012087787338374294,0.165875,0.8999999999999956,66.35,66.35,0.6359389651452377,0.011560307804687602
6.247524110422774e-05,0.0020628156336013575,0.1001375,0.900000000000001,40.055,40.055,0.10045147217225427,0.0023017499779599752,4.154091530276384e-05,0.0011842265934958968,0.15705,0.9000000000000064,62.82,62.82,0.7264986840169982,0.009866689336406343
5.890389441681965e-05,0.0018314550477750245,0.099425,0.9,39.77,39.77,0.09913178900797169,0.0023049457815392752,4.140329754362589e-05,0.0014038356521370737,0.1474125,0.8999999999999996,58.965,58.965,0.6389598263696301,0.013597341343308027
4.5259141972544474e-05,0.0014350892072646526,0.0991875,0.8999999999999979,39.675,39.675,0.0993424747684007,0.002306409868893339,4.1659920432331036e-05,0.00136148447969171,0.1467125,0.8999999999999997,58.685,58.685,0.6594655183202767,0.01169207566655332
4.6934881148406025e-05,0.001670841544812418,0.10055,0.9000000000000007,40.22,40.22,0.10004968929562302,0.002298097631012204,5.2182647647736015e-05,0.0017188997639538055,0.152025,0.8999999999999996,60.81,60.81,0.7208511162733292,0.01085291746955328
5.553075250915678e-05,0.0018379900739809295,0.09955,0.9000000000000002,39.82,39.82,0.09923710782636036,0.0023024741501996198,5.464549520815234e-05,0.001899067307824315,0.166925,0.8999999999999967,66.77,66.77,0.6783539771143259,0.008000717875089726
6.263582828142953e-05,0.0019593295198161863,0.1002625,0.900000000000002,40.105,40.105,0.10017900544512087,0.0022977670306419313,5.42417002135829e-05,0.0019634841155109595,0.1563125,0.8999999999999991,62.525,62.525,0.5324404748549236,0.01718561479074571
4.908060217151126e-05,0.002073523960914748,0.09946875,0.9000000000000016,39.7875,39.7875,0.09971652758198893,0.0023047568670419767,4.1060501217577225e-05,0.0018572142897347868,0.1750625,0.9000000000000015,70.025,70.025,0.63079113333455,0.011953438873565828
4.8649525613064284e-05,0.00169085274186547,0.09994375,0.8999999999999978,39.9775,39.9775,0.0999900377060083,0.002300773919723933,4.701567429202608e-05,0.0013095656702602782,0.1667375,0.899999999999996,66.695,66.695,0.6508617483732898,0.01113805241747585
4.64980551882536e-05,0.0017179720347375756,0.09878125,0.9000000000000014,39.5125,39.5125,0.0987803688420596,0.0023082832709915495,4.630558199694092e-05,0.001861294470149363,0.15685,0.9000000000000048,62.74,62.74,0.5712485006054411,0.01423011045200941
4.7515500498364285e-05,0.0017117824473101902,0.09930625,0.8999999999999996,39.7225,39.7225,0.09974778945202198,0.002304363295172605,4.57230676909919e-05,0.0012963961392704142,0.163075,0.8999999999999999,65.23,65.23,0.5924950807057358,0.010257144116572834
4.674943765369082e-05,0.0017628841816860483,0.1010625,0.8999999999999992,40.425,40.425,0.1011077080596658,0.002295389856550925,5.723455591247369e-05,0.0020615320663874975,0.1663875,0.8999999999999984,66.555,66.555,0.6419627268082506,0.013148323068978982
