mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.89424886890502e-05,0.0026010858457999877,0.01726875,0.9000000000000027,6.9075,6.9075,0.016970530312350542,0.005768567146509489
1.255195854064333e-05,0.002092042019357844,0.0166625,0.8999999999999999,6.665,6.665,0.015744969306050037,0.005988148763869472
1.7432737278307055e-05,0.002528362198214165,0.01709375,0.8999999999999995,6.8375,6.8375,0.01586357647510692,0.005811639651893552
1.4441534231012336e-05,0.0022455575690586782,0.016575,0.9000000000000026,6.63,6.63,0.015647223108374048,0.005984984446039723
1.0848660359917485e-05,0.0021008331479068884,0.01681875,0.9000000000000004,6.7275,6.7275,0.01857925099637674,0.005845675747156838
2.0938753647360185e-05,0.00288786028216607,0.0167,0.9000000000000017,6.68,6.68,0.01615218788551048,0.005919698744348309
1.2954021885078619e-05,0.0021992021063270504,0.016875,0.9000000000000014,6.75,6.75,0.017153164625212415,0.005855200186395637
1.6389871432504338e-05,0.0025677556803236894,0.0171375,0.9000000000000015,6.855,6.855,0.01665361562357541,0.005861339907557839
1.6721591929721237e-05,0.0025387876375641922,0.01683125,0.8999999999999981,6.7325,6.7325,0.016746719431426322,0.0059206748025843504
1.7689386316954347e-05,0.002468577126807787,0.0169,0.9000000000000017,6.76,6.76,0.016554765141795772,0.0058918810846211
1.917253848442639e-05,0.0026114436277690244,0.01640625,0.8999999999999999,6.5625,6.5625,0.016006932811797075,0.006021838515887708
1.3604316848821918e-05,0.0022580499883749867,0.0165375,0.9000000000000008,6.615,6.615,0.01537691482288669,0.005911732849712221
1.8234273730975575e-05,0.002718918491725224,0.01638125,0.899999999999999,6.5525,6.5525,0.015549396532490656,0.006005938212365084
1.3616059839817549e-05,0.002187241422315532,0.01669375,0.9000000000000006,6.6775,6.6775,0.015892986665370958,0.005968847999395474
1.9744672401319732e-05,0.0027719407257985333,0.01664375,0.8999999999999995,6.6575,6.6575,0.01655546174675325,0.00590143700960945
8.795130665998715e-06,0.0018906035188648318,0.01645625,0.9000000000000011,6.5825,6.5825,0.015294754990421478,0.0060036082668984015
1.7913261305870895e-05,0.0024424146269771533,0.01684375,0.8999999999999992,6.7375,6.7375,0.01720425895792996,0.00583251470384504
1.5067456727521307e-05,0.0023742200749795545,0.01621875,0.9000000000000015,6.4875,6.4875,0.01623261259394185,0.006061179959950126
1.7061207693729285e-05,0.0026273004725038736,0.01685625,0.9000000000000008,6.7425,6.7425,0.016365051239582193,0.005846195262024408
1.2634296291881217e-05,0.002216539444956409,0.01639375,0.9000000000000004,6.5575,6.5575,0.016761336821889218,0.006002254379667762
1.6668005950840735e-05,0.0024605486721793746,0.0167875,0.8999999999999998,6.715,6.715,0.01616370107352094,0.00586834548683266
1.1680848493982521e-05,0.002203063645774287,0.01746875,0.8999999999999998,6.9875,6.9875,0.01779136860608332,0.0057654815430536145
1.6879979594532802e-05,0.002309196864019085,0.01666875,0.8999999999999992,6.6675,6.6675,0.016387623907481618,0.00593616579136283
1.130905097189928e-05,0.0019227015477780328,0.01675,0.9000000000000008,6.7,6.7,0.01768868382671132,0.005922296318686162
1.3376218273555467e-05,0.002264108963678258,0.017275,0.8999999999999978,6.91,6.91,0.01937581077186706,0.005801328068916007
