mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
4.8620809272428136e-05,0.005216068289176216,0.1153,0.8999999999999999,11.53,11.53,0.12032279433859877,0.011470830756545041
3.8516022527992074e-05,0.004428985330324592,0.1222,0.8999999999999999,12.22,12.22,0.12515046147649547,0.010850340136054425
2.7728202311647608e-05,0.0040461732032189566,0.1154,0.9000000000000006,11.54,11.54,0.11488181192499784,0.011351267779839207
5.870465530325123e-05,0.005158286557336212,0.1192,0.8999999999999984,11.92,11.92,0.11874175752230423,0.011139971139971139
3.417053413999889e-05,0.0044780533138043055,0.0986,0.9000000000000004,9.86,9.86,0.09856762216785615,0.012671614100185526
2.2753826510178474e-05,0.0035957011846860522,0.1023,0.8999999999999998,10.23,10.23,0.10600770902834845,0.012422180993609566
3.931005016433108e-05,0.004694327005606999,0.1032,0.9,10.32,10.32,0.10082793832499298,0.012319109461966606
5.277959537542763e-05,0.005524902098268212,0.1127,0.8999999999999992,11.27,11.27,0.10978531913506705,0.011569779426922283
3.318378007079888e-05,0.004115713980160196,0.1224,0.8999999999999984,12.24,12.24,0.12034704573931482,0.01101731601731602
3.292316382826134e-05,0.004421675011819289,0.1307,0.9000000000000004,13.07,13.07,0.1322242523953503,0.01054627911770769
3.330388126045383e-05,0.0043664202438123715,0.1394,0.8999999999999988,13.94,13.94,0.13770829274012789,0.009939187796330653
5.630928838588072e-05,0.005546539496506778,0.1213,0.8999999999999996,12.13,12.13,0.1224416975727511,0.011005978148835291
3.3346703999078084e-05,0.004329659437321504,0.1235,0.8999999999999988,12.35,12.35,0.1289256515310914,0.01086270871985158
4.1953789708764686e-05,0.004755947770030203,0.1191,0.9000000000000005,11.91,11.91,0.11977336125626514,0.011053391053391055
4.7022659405476055e-05,0.005120472188604843,0.1247,0.9000000000000021,12.47,12.47,0.1258188783985915,0.010769944341372913
3.6635388043631784e-05,0.004426763442608212,0.1133,0.9000000000000002,11.33,11.33,0.11481878404941435,0.011559472273757986
3.7566502398297835e-05,0.004632593590703592,0.1144,0.9000000000000006,11.44,11.44,0.1158323442889688,0.011462585034013609
4.091687423757121e-05,0.0048052416592356964,0.1337,0.9000000000000001,13.37,13.37,0.13463189532491623,0.010233972376829518
5.5175758675100675e-05,0.005376177253215077,0.1337,0.9000000000000011,13.37,13.37,0.13171095170390396,0.010272108843537416
5.6446913744443195e-05,0.005628976618517764,0.1369,0.900000000000001,13.69,13.69,0.14053671235018828,0.01018655947227376
4.249416292756439e-05,0.00486526000149632,0.1308,0.9000000000000001,13.08,13.08,0.1304745822207992,0.010333951762523193
4.841391626711779e-05,0.0048978055742014285,0.1409,0.9000000000000018,14.09,14.09,0.14399943601890247,0.009911358482787052
4.9871510211963536e-05,0.00536152767068753,0.1306,0.9,13.06,13.06,0.13179536492955488,0.010453514739229026
4.37387188259781e-05,0.005037203667672098,0.1204,0.9000000000000006,12.04,12.04,0.12410082566276266,0.011093588950731809
3.6149716018336015e-05,0.004606469493965772,0.1311,0.9000000000000004,13.11,13.11,0.13258700958984587,0.010422593279736136
4.5419869358623e-05,0.005159581954707125,0.1232,0.9000000000000011,12.32,12.32,0.12624153274642713,0.010981240981240982
4.221707238201719e-05,0.004863609543501654,0.1162,0.9000000000000007,11.62,11.62,0.1177337249703386,0.011271902700474129
3.1575435040726e-05,0.004231444290458981,0.1265,0.9000000000000024,12.65,12.65,0.12771063352894407,0.010676149247577822
4.934092614068632e-05,0.005432232869395859,0.1243,0.8999999999999988,12.43,12.43,0.1267838006767267,0.010748299319727893
