mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.9912755385748068e-05,0.002389339718690156,0.9793,0.9000000000000005,97.93,97.93,0.9891835922354245,0.00011028653885796742
2.179371646917601e-05,0.002456066106027303,0.9787,0.9000000000000009,97.87,97.87,0.9885734056048421,0.00011647083075654499
2.2991777206532036e-05,0.002852830424778375,0.0902,0.8999999999999998,9.02,9.02,0.09214144240726274,0.013318903318903319
1.6364423306275145e-05,0.0027425073721043278,0.9797,0.9000000000000004,97.97,97.97,0.9895915349445192,0.000106163677592249
2.530947227752105e-05,0.0027792039221132556,0.376,0.8999999999999996,37.6,37.6,0.37993920022638084,0.006328592042877755
1.7605189663949373e-05,0.0022725399233690263,0.4327,0.9000000000000001,43.27,43.27,0.43818874981844486,0.005744176458462172
2.0849423101870796e-05,0.0025398890759337806,0.219,0.9000000000000007,21.9,21.9,0.22052108089892503,0.007996289424860853
2.1423082161146343e-05,0.002718957246927505,0.9817,0.8999999999999992,98.17,98.17,0.9916342482227806,8.554937126365696e-05
2.3399004698292944e-05,0.002889269970985005,0.8086,0.9000000000000008,80.86,80.86,0.8168157806474903,0.001869717584003298
3.055657052598317e-05,0.003561518852860287,0.9806,0.8999999999999997,98.06,98.06,0.9905005261963029,9.688723974438261e-05
