mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg,mse_dens,mae_dens,dens_dens,spec_rad_dens,av_in_degree_dens,av_out_degree_dens,clustering_coeff_dens,av_betweenness_dens
2.43781323628981e-05,0.0021984996461652992,0.099456,0.9000000000000001,49.728,49.728,0.10003381176672103,0.00182070164425236,2.461645490522694e-05,0.0022674649945072225,0.354848,0.9,177.424,177.424,0.769551871196889,0.014148344882536162,1.674864857042317e-05,0.0015778085546070443,0.354276,0.9000000000000001,177.138,177.138,0.3550327277323773,0.0012952088916789394
1.8700477715036542e-05,0.002209181739393496,0.100356,0.9000000000000008,50.178,50.178,0.10083401091474423,0.0018183837554627328,2.0107010823768615e-05,0.0020732541631772712,0.21484,0.8999999999999998,107.42,107.42,0.5322812404445271,0.03806733145004869,1.9805747132533932e-05,0.001852163051742984,0.212272,0.899999999999999,106.136,106.136,0.21267858885940563,0.0015809289261253423
2.4549258057146783e-05,0.0023523399244969436,0.099932,0.8999999999999986,49.966,49.966,0.1001920297992997,0.0018194702658328704,1.6315697321824993e-05,0.0014189589604766918,0.19276,0.8999999999999978,96.38,96.38,0.47212768709891895,0.06475144666843727,2.3471091592171608e-05,0.0023496567824533646,0.192728,0.8999999999999989,96.364,96.364,0.1933195702298962,0.0016202525532993692
1.6385235126021934e-05,0.001649115075049489,0.098868,0.9000000000000004,49.434,49.434,0.098929004771465,0.0018223676268199047,1.5686568548064116e-05,0.0017117306644128618,0.187272,0.8999999999999985,93.636,93.636,0.458709652806278,0.06838676549886924,2.4768049551718483e-05,0.002701489220563512,0.187684,0.8999999999999995,93.842,93.842,0.1881853787477575,0.0016304013649789532
1.6851721226868065e-05,0.0015499444675587057,0.100936,0.9000000000000004,50.468,50.468,0.1011518057825564,0.0018159290468487174,1.617829123275255e-05,0.0015583013748333297,0.183952,0.8999999999999989,91.976,91.976,0.44027369573550856,0.07015690819389783,1.829109629052486e-05,0.0016341961420347998,0.183244,0.8999999999999996,91.622,91.622,0.18349962705484452,0.0016393348946889756
2.1680584518679697e-05,0.0022136636121366147,0.100328,0.9,50.164,50.164,0.10066353057558212,0.0018176272223161178,1.7939776468625242e-05,0.0015981261576967405,0.182152,0.9000000000000022,91.076,91.076,0.41739113857767146,0.07086116007114632,1.8038784480982262e-05,0.0016933710164065948,0.182476,0.9000000000000006,91.238,91.238,0.18285706194879972,0.0016408801538820605
2.3727519129313303e-05,0.002235860263529972,0.099648,0.8999999999999987,49.824,49.824,0.09960509834492118,0.0018202509436543767,1.9890151135181733e-05,0.0018433038680904178,0.181152,0.9000000000000011,90.576,90.576,0.38985493553447503,0.06992371892379137,1.5671721865733858e-05,0.0014192244102445818,0.18068,0.899999999999999,90.34,90.34,0.18111793665193363,0.0016444938068908895
2.308907243072458e-05,0.002037485760799265,0.100328,0.9000000000000006,50.164,50.164,0.1002427522661164,0.0018177398974656136,1.5789625635085657e-05,0.0015393849825173038,0.178416,0.8999999999999988,89.208,89.208,0.3676619686650545,0.07073882705169375,1.9141363017923534e-05,0.002078352257646308,0.179312,0.8999999999999997,89.656,89.656,0.17988621432573934,0.0016472462998285721
2.946244034266331e-05,0.002773571818143475,0.100316,0.8999999999999999,50.158,50.158,0.10025024649672767,0.0018178606208400735,1.9761639930153514e-05,0.0019219113324601665,0.173704,0.8999999999999999,86.852,86.852,0.32952247453277217,0.07336505943614137,2.2519194136719232e-05,0.0020615975001325826,0.174232,0.8999999999999988,87.116,87.116,0.17463825230959937,0.0016574675455328322
3.0502278062141848e-05,0.0028389135563045365,0.101192,0.9000000000000004,50.596,50.596,0.101345166829043,0.0018149230187282192,2.048827337149462e-05,0.001958190828125687,0.168808,0.9000000000000018,84.404,84.404,0.24965439849307763,0.07416373308866729,1.6708484117621964e-05,0.0014909623862302112,0.167808,0.9000000000000016,83.904,83.904,0.16817152223490908,0.0016703929948249908
