mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
8.0010931561477e-06,0.0019406237831683295,0.018688,0.9000000000000017,9.344,9.344,0.018442514678596488,0.004071774070228811
6.1861886442646225e-06,0.0016434661576534156,0.019144,0.8999999999999989,9.572,9.572,0.01850490348004137,0.004006301760146799
4.355195347289144e-06,0.0013821136035715585,0.01846,0.8999999999999984,9.23,9.23,0.018201167841284966,0.004088723632002961
1.0165292605306817e-05,0.0021535183808356036,0.018952,0.9000000000000026,9.476,9.476,0.018710017292764534,0.004040691825417905
6.859404228646402e-06,0.0018169394710758294,0.019372,0.9000000000000004,9.686,9.686,0.01958198850327166,0.003966801072023565
4.96766483671784e-06,0.0014980431264678682,0.019632,0.9000000000000004,9.816,9.816,0.01844732063997884,0.003932290283378001
7.371472025996611e-06,0.001755236755388216,0.018872,0.9000000000000012,9.436,9.436,0.01901976118392072,0.004026977650079274
7.581281702481311e-06,0.001869116770599199,0.019176,0.8999999999999978,9.588,9.588,0.020002646204511837,0.00398937634304754
9.7579021918023e-06,0.002094972806523322,0.019284,0.8999999999999992,9.642,9.642,0.019832828632025762,0.0039717829232762715
7.187635048545681e-06,0.0018155561101875675,0.01928,0.8999999999999999,9.64,9.64,0.01999523172269758,0.003984893481742601
8.05858865930132e-06,0.0018846961415796225,0.019608,0.8999999999999988,9.804,9.804,0.020236037136658034,0.003941304295337663
4.70529103889284e-06,0.0014703067111789953,0.019456,0.8999999999999977,9.728,9.728,0.019511989759408987,0.003957030526917288
7.67180241787078e-06,0.0019264761306045947,0.019756,0.8999999999999982,9.878,9.878,0.02066227427515539,0.0039234935734923666
5.8307123973618354e-06,0.0015829778077344043,0.01946,0.899999999999999,9.73,9.73,0.019837997479232275,0.0039620204263949585
7.5388907536441725e-06,0.001916316469281435,0.019516,0.9000000000000008,9.758,9.758,0.018436323322991256,0.003951356528317679
7.96485245994652e-06,0.0018898332470620304,0.020052,0.9000000000000006,10.026,10.026,0.019678861817263475,0.0038869546321558777
7.2524216026862e-06,0.0018323381645126736,0.01988,0.8999999999999996,9.94,9.94,0.019420249760645502,0.003910334725676251
7.032362685916388e-06,0.00180396133480871,0.02032,0.9,10.16,10.16,0.02104106048226831,0.003865747559375779
5.6885844713551695e-06,0.0016685026983903057,0.019732,0.8999999999999996,9.866,9.866,0.01904080829496436,0.0039333365526233195
6.972420989084289e-06,0.0018403876999141904,0.020328,0.8999999999999999,10.164,10.164,0.020296929265546614,0.003867783760291667
6.602970372345147e-06,0.0017930471366995892,0.020524,0.9000000000000004,10.262,10.262,0.021063474962899145,0.003835985223458966
5.097203425333962e-06,0.001544277476994866,0.020188,0.9000000000000012,10.094,10.094,0.020414788291565126,0.0038758963710553633
7.75211270546558e-06,0.0019387335032389496,0.020604,0.8999999999999996,10.302,10.302,0.0206114018802155,0.003850463980169173
6.669097565459995e-06,0.0017223654930144724,0.021044,0.9000000000000012,10.522,10.522,0.021320039402375115,0.003779720082735752
8.439216419216617e-06,0.001989619457071945,0.021316,0.9000000000000026,10.658,10.658,0.020945710119817895,0.003756774593363433
6.46775720881204e-06,0.0017764850494080419,0.019692,0.9000000000000021,9.846,9.846,0.02023267732132492,0.003937272134630707
8.118302633107252e-06,0.0019080235468619557,0.019752,0.9000000000000009,9.876,9.876,0.020819833838546895,0.003936225865385389
8.828978352393099e-06,0.001995634425055281,0.019396,0.900000000000001,9.698,9.698,0.01851853567608294,0.003984209382620662
7.069405751667423e-06,0.0017461804293577605,0.019684,0.8999999999999998,9.842,9.842,0.01961897399534362,0.003923871840065673
6.150821803584483e-06,0.0016774156071193225,0.020328,0.8999999999999991,10.164,10.164,0.020406776497565747,0.003862190243941698
6.520587670467592e-06,0.0017302744095616005,0.01962,0.9000000000000019,9.81,9.81,0.019045661410546384,0.003967010325872628
8.761315000166935e-06,0.0020191668498286135,0.020108,0.9000000000000008,10.054,10.054,0.02011514656279515,0.0038946567834464104
5.875348383003703e-06,0.00167011974555092,0.020404,0.9000000000000017,10.202,10.202,0.020499801498521313,0.0038624719318154374
6.142013009313667e-06,0.0017102383691330835,0.020016,0.9000000000000005,10.008,10.008,0.020100375834784023,0.003909433324480285
6.438350691368204e-06,0.0017160568729695023,0.02026,0.8999999999999995,10.13,10.13,0.020586901381162634,0.003871437654425316
5.516746069974987e-06,0.0015526286021385637,0.020336,0.8999999999999992,10.168,10.168,0.020833705256191735,0.0038462628067379738
5.95043537178105e-06,0.0017234687570183598,0.019936,0.9000000000000012,9.968,9.968,0.02064447063528535,0.0039089665274323745
5.439210295993886e-06,0.0015834746075025163,0.020356,0.8999999999999996,10.178,10.178,0.019893797904992416,0.003858721458982221
7.102608368421812e-06,0.0017540432366434937,0.020068,0.8999999999999978,10.034,10.034,0.02029182857359078,0.003891815760034124
6.970728369262308e-06,0.0017326516082658643,0.019984,0.9000000000000006,9.992,9.992,0.019557070311476046,0.003895268448543673
7.99732837946631e-06,0.0018947891326294942,0.019932,0.9,9.966,9.966,0.019913105345750845,0.003913046977489114
4.6712165286259346e-06,0.0013932491244332788,0.019516,0.9000000000000017,9.758,9.758,0.019236039756724714,0.003951533589266887
7.983162573387262e-06,0.0019510340699323847,0.02016,0.9000000000000024,10.08,10.08,0.020434696023437608,0.0038718400656735153
7.849858791749357e-06,0.0019166155123893748,0.020148,0.9000000000000011,10.074,10.074,0.01944916569186075,0.0038614095661201916
5.292630382661656e-06,0.0015933999688172505,0.019972,0.9000000000000004,9.986,9.986,0.02043061023558419,0.0038982865329051674
9.29092602081128e-06,0.0020465823789421007,0.019452,0.8999999999999994,9.726,9.726,0.020985353115731346,0.003976378459730707
7.224725026957487e-06,0.0017481264724773478,0.019008,0.8999999999999998,9.504,9.504,0.01898885039201514,0.004023138646771455
7.819851002224345e-06,0.0018566945510985165,0.019468,0.9000000000000027,9.734,9.734,0.01993780899606741,0.003958696509484833
8.150821164916965e-06,0.0019276927463220247,0.019308,0.8999999999999972,9.654,9.654,0.019043865863777338,0.003977344246726384
6.040944836518636e-06,0.0016323818080827156,0.019252,0.8999999999999997,9.626,9.626,0.020603245721919138,0.003977714465074727
6.402992188695163e-06,0.0017000116565033772,0.019792,0.9000000000000006,9.896,9.896,0.019739530200882427,0.0039048458362508144
5.629999259081176e-06,0.0016041373596542598,0.019388,0.8999999999999999,9.694,9.694,0.01786897855424293,0.003959436946181519
8.237695975897291e-06,0.0019341957106805332,0.018884,0.9000000000000026,9.442,9.442,0.019077619773363873,0.0040175612268714125
7.898662252500617e-06,0.0019428810949004775,0.019288,0.8999999999999998,9.644,9.644,0.0191772999471336,0.003991404495738465
4.76731482055055e-06,0.001477496207150682,0.019408,0.8999999999999995,9.704,9.704,0.01946529388202124,0.003965891622602635
6.7334356880174765e-06,0.0017492743707194572,0.020132,0.9000000000000015,10.066,10.066,0.01915047326334585,0.003889562257044209
6.05044079825751e-06,0.0016206322276187829,0.0198,0.8999999999999971,9.9,9.9,0.01959879412506781,0.003921046913103314
5.888136951889187e-06,0.0015870938269780866,0.01998,0.8999999999999984,9.99,9.99,0.019798279459395652,0.0039056104176223927
7.87786521350414e-06,0.0018913063194993319,0.01968,0.9000000000000004,9.84,9.84,0.020221463519149677,0.003924467408713008
5.734421917610353e-06,0.0015348287182590657,0.020028,0.8999999999999977,10.014,10.014,0.020131914250359522,0.0038904878029150667
5.738222645035349e-06,0.0015818780813025455,0.019032,0.9,9.516,9.516,0.02124562612815593,0.0040009738352206415
5.484770183003401e-06,0.0015523795269497338,0.019536,0.9000000000000024,9.768,9.768,0.019739669707370837,0.003952378652888106
6.19638208447036e-06,0.0016672723532242366,0.019432,0.8999999999999988,9.716,9.716,0.02055293353371395,0.003954052683680614
6.7460073550131595e-06,0.0016821645570229483,0.019568,0.8999999999999986,9.784,9.784,0.0197056057690309,0.003941569886761474
5.179584334206643e-06,0.0015505912301866371,0.019296,0.899999999999999,9.648,9.648,0.019983572253385623,0.0039677185696694595
5.46124897770198e-06,0.0015979391311203867,0.019088,0.9000000000000002,9.544,9.544,0.018981640934566488,0.00400878866166067
5.401221937790952e-06,0.0016216990748956766,0.019672,0.899999999999999,9.836,9.836,0.019258421316072617,0.00393491400471626
6.338372522290705e-06,0.0016133457454525699,0.019968,0.8999999999999995,9.984,9.984,0.020700511943346992,0.0039042180747036236
5.288432185347013e-06,0.001540291507238122,0.019712,0.8999999999999988,9.856,9.856,0.018927942177006652,0.003931903968579729
5.750115646622298e-06,0.0016611936995532726,0.01918,0.8999999999999986,9.59,9.59,0.01985817865222456,0.0039976096771856965
6.543811015910581e-06,0.001704143946586666,0.019488,0.8999999999999972,9.744,9.744,0.019374569962366677,0.003962173342669273
5.4961934129764395e-06,0.0014760571498926799,0.019664,0.8999999999999995,9.832,9.832,0.01982633083015927,0.003930841602884484
6.183583786088011e-06,0.0016555582284962195,0.019148,0.8999999999999971,9.574,9.574,0.018670407233934788,0.003985931702762955
1.0146075584823157e-05,0.002165977937136638,0.019128,0.8999999999999989,9.564,9.564,0.018514834471564313,0.0039942455191507515
6.217971509540079e-06,0.001644406855245312,0.019132,0.8999999999999992,9.566,9.566,0.019480659947670276,0.00400680879831953
8.890184929236088e-06,0.002007670124991167,0.019764,0.8999999999999989,9.882,9.882,0.019323170876544844,0.003912636518015951
7.113634844890478e-06,0.0017540868798124228,0.019736,0.9000000000000007,9.868,9.868,0.01967413068471286,0.0039246042285373955
5.671678719992146e-06,0.001596502694870914,0.019572,0.9000000000000021,9.786,9.786,0.02009242901888239,0.003948628180054889
6.802831565063723e-06,0.001721565914858084,0.019712,0.8999999999999996,9.856,9.856,0.020749397001479517,0.003922374870222373
6.430638247576009e-06,0.001737899397314046,0.019296,0.9000000000000011,9.648,9.648,0.01871756786278198,0.003980362331087879
6.989820265676458e-06,0.0017701355326235398,0.018744,0.900000000000001,9.372,9.372,0.01902671413630648,0.0040624864186203724
6.733939954630592e-06,0.0017426839830737403,0.019396,0.8999999999999989,9.698,9.698,0.020599478406597597,0.003964032482635954
6.410304649109697e-06,0.0016717756222403716,0.019828,0.8999999999999992,9.914,9.914,0.01979470131375221,0.003917819574892757
6.0806802889717e-06,0.0016730313109153004,0.01906,0.8999999999999978,9.53,9.53,0.01957171780659453,0.004005247442676518
5.928330886768624e-06,0.0016763813897685913,0.01894,0.899999999999997,9.47,9.47,0.019551394463692858,0.004030856894511915
5.345517028460346e-06,0.0015702797032346495,0.01974,0.9000000000000004,9.87,9.87,0.019220702211989644,0.003937159459481211
7.035836204869618e-06,0.0017116022462375187,0.019188,0.899999999999998,9.594,9.594,0.019183529467736077,0.004020273478684276
6.6778863788278624e-06,0.0017737359205626695,0.01976,0.9000000000000012,9.88,9.88,0.01902421225854014,0.00393788379972797
5.692722511391831e-06,0.0015538936296148715,0.019592,0.8999999999999987,9.796,9.796,0.01895498982048357,0.0039517347948909865
7.500785448363579e-06,0.001842300256233203,0.02008,0.8999999999999995,10.04,10.04,0.020282008040484155,0.003882334951026551
6.754372628614167e-06,0.0017245332039403061,0.019656,0.899999999999999,9.828,9.828,0.020194267161071446,0.003940507521066229
7.77472316432751e-06,0.0018483456896973554,0.019252,0.900000000000002,9.626,9.626,0.019618434801083134,0.003991058422065013
4.9368623843019715e-06,0.001472613993424946,0.019508,0.9,9.754,9.754,0.019148554071648415,0.003964893642707101
6.8294497860766634e-06,0.0017199437793231698,0.01956,0.9000000000000017,9.78,9.78,0.020007195575929372,0.003950986309969336
9.103754582582102e-06,0.001944268366294942,0.01962,0.9000000000000008,9.81,9.81,0.019359820247297845,0.003933272166823606
7.364285575459974e-06,0.0018608525607393264,0.019952,0.9000000000000014,9.976,9.976,0.019473245632996603,0.003910399111475963
