mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
2.5748585266142355e-05,0.0030271112850400305,0.9548,0.9000000000000005,47.74,47.74,0.9744169193449435,0.0005357142857142856
5.2050063864711864e-05,0.005027938211404009,0.9604,0.9000000000000007,48.02,48.02,0.9797759904422098,0.00041666666666666664
2.0070007130720875e-05,0.00266908621015733,0.0564,0.899999999999998,2.82,2.82,0.04802645502645502,0.04566326530612244
4.7743853056754386e-05,0.005050162947619268,0.9612,0.9000000000000008,48.06,48.06,0.9808492574760973,0.0003996598639455782
2.7981811561383368e-05,0.0035685388971573298,0.2192,0.9000000000000026,10.96,10.96,0.2243191406057646,0.017465986394557823
4.5633244678119076e-05,0.004671511707396863,0.6544,0.8999999999999992,32.72,32.72,0.6685907620011214,0.0069217687074829915
4.177132505238076e-05,0.00464269814637387,0.5872,0.8999999999999998,29.36,29.36,0.6005380844102003,0.008350340136054422
2.4819538426023453e-05,0.0034370566955380707,0.9604,0.8999999999999997,48.02,48.02,0.9799842826392157,0.0004166666666666667
3.5012907176437556e-05,0.0035453841128678214,0.9516,0.9000000000000001,47.58,47.58,0.9711025617486225,0.0006037414965986395
3.248298007335115e-05,0.003765116843048288,0.9612,0.8999999999999999,48.06,48.06,0.9807574803231379,0.00039965986394557823
