mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.5071504079940864e-05,0.0016603925906258025,0.9934,0.9000000000000006,298.02,298.02,0.9967218612856006,1.0998630782698493e-05
1.242102370706397e-05,0.001019389718168501,0.5396333333333333,0.9000000000000006,161.89,161.89,0.5412988685193583,0.0015387982312406003
2.116657167255895e-05,0.0020737793773949516,0.45568888888888887,0.9000000000000001,136.70666666666668,136.70666666666668,0.4568982230596771,0.0018214331141089236
1.5461191425092577e-05,0.0018469182472127988,0.7728333333333334,0.8999999999999997,231.85,231.85,0.77549836588378,0.0007536306704675541
2.0271943342061478e-05,0.0020600460343456937,0.2387,0.9000000000000002,71.61,71.61,0.24023028946180403,0.0025520190343651093
1.9927585246555317e-05,0.0018362431687377575,0.32618888888888886,0.8999999999999995,97.85666666666667,97.85666666666667,0.32682528657471954,0.00225745026299447
1.6431398099156175e-05,0.001940493730614432,0.3469888888888889,0.8999999999999995,104.09666666666666,104.09666666666666,0.3482842257420969,0.0021874181649495323
1.3892352785407751e-05,0.0016378995381125486,0.6004777777777778,0.8999999999999998,180.14333333333335,180.14333333333335,0.602525318241102,0.0013339393803356455
1.4287041854869465e-05,0.0012886457073828655,0.7262555555555555,0.9000000000000008,217.87666666666667,217.87666666666667,0.7286731836663932,0.0009104546848929692
1.492870153282006e-05,0.0017141747961508687,0.31185555555555555,0.8999999999999992,93.55666666666667,93.55666666666667,0.3125613340333915,0.0023057095613267186
