mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.6439956745446092e-05,0.002906749845339732,0.039475,0.9000000000000016,7.895,7.895,0.03824615745572901,0.009099791888736613
1.229954706740019e-05,0.0024438538865419173,0.03895,0.8999999999999992,7.79,7.79,0.03917119698281237,0.009086975280442616
1.4967735096812686e-05,0.002637109359586639,0.037775,0.9000000000000017,7.555,7.555,0.03774872043262489,0.009287092025785492
1.4840171407315527e-05,0.0027247917810347103,0.03885,0.9000000000000001,7.77,7.77,0.0408930283181598,0.00915296177858992
1.760547468091912e-05,0.0028052157403061244,0.036025,0.8999999999999984,7.205,7.205,0.0368004942485417,0.00950624333790163
1.5794000189317967e-05,0.002717599505102142,0.03645,0.9000000000000009,7.29,7.29,0.035374457934049704,0.009454596213390183
1.5248296001518168e-05,0.0027781282037184717,0.039125,0.9000000000000015,7.825,7.825,0.04097036936431949,0.009160575605299225
1.3270914364590992e-05,0.002468628401376574,0.03855,0.8999999999999988,7.71,7.71,0.041643136504383664,0.009210573067356986
1.056196153989009e-05,0.002291960395717379,0.0377,0.8999999999999976,7.54,7.54,0.03824712329902895,0.009239632505964164
1.6621411641907192e-05,0.0028348759203777954,0.0427,0.8999999999999967,8.54,8.54,0.04209484822527628,0.008574310948682808
1.6389339599431856e-05,0.002954511037609018,0.046125,0.9000000000000012,9.225,9.225,0.04614138522791153,0.008223948022942996
1.10718264217328e-05,0.0023046729792080066,0.048675,0.900000000000001,9.735,9.735,0.04975475786298463,0.007940079183797777
1.580806663041204e-05,0.00279108544139348,0.046975,0.8999999999999988,9.395,9.395,0.04714632723418775,0.008071798385868738
1.4979521249654738e-05,0.0026860157580816716,0.04545,0.9000000000000008,9.09,9.09,0.045591660344067836,0.008299832495812395
1.8066327879748342e-05,0.0028797052856807436,0.04695,0.8999999999999995,9.39,9.39,0.04634336737791336,0.00808804121618192
1.7937834708825366e-05,0.002918899881275411,0.04665,0.9000000000000015,9.33,9.33,0.04440894956066984,0.008120019288360996
