mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.924910186103148e-05,0.0027989910415159944,0.03255,0.8999999999999986,6.51,6.51,0.032404172289615195,0.010092634891629865
2.5925340406338435e-05,0.003008407078365702,0.031,0.9000000000000025,6.2,6.2,0.029760755548689493,0.010588041216181919
2.0409765216369738e-05,0.002734513830821998,0.0335,0.9000000000000001,6.7,6.7,0.02881948844476644,0.009940358357443784
2.8653673391162318e-05,0.0033556424808996845,0.032325,0.9000000000000024,6.465,6.465,0.033331096003401124,0.010284122633368864
2.199466888539519e-05,0.002849166682121401,0.0344,0.9000000000000009,6.88,6.88,0.03450261279541488,0.009967514339373635
3.0168017161992076e-05,0.003334709540794369,0.0331,0.8999999999999995,6.62,6.62,0.032947912463284136,0.010021826303233339
2.7373460324321033e-05,0.003312573996013165,0.034225,0.9000000000000008,6.845,6.845,0.037352129064358114,0.009833257195066239
2.4775716537013025e-05,0.0029097962144675874,0.03305,0.8999999999999979,6.61,6.61,0.03407680885431572,0.010202781584691132
3.9586925370834284e-05,0.003910553786389514,0.033225,0.9000000000000002,6.645,6.645,0.03173291803685876,0.009970052281610069
2.0946049996159592e-05,0.0028450427114238646,0.0322,0.9000000000000016,6.44,6.44,0.032932409165547454,0.010053169889853306
2.0673572324807186e-05,0.002973773853780227,0.032025,0.9000000000000006,6.405,6.405,0.03173049396496293,0.010164712451144612
2.291873133090542e-05,0.003023020986556493,0.03405,0.9000000000000008,6.81,6.81,0.035637139491459774,0.009948733566824018
2.887120524927028e-05,0.003672617450769362,0.03235,0.9000000000000011,6.47,6.47,0.03268769198239263,0.01022016648901071
2.5526418930509612e-05,0.0032343385397745057,0.033725,0.9000000000000001,6.745,6.745,0.037347510737403514,0.009900766458555402
2.9351653771609183e-05,0.0036821591187097477,0.032275,0.899999999999999,6.455,6.455,0.03309427496002617,0.010279935028678746
3.129874673126753e-05,0.0034720891663701406,0.03345,0.9000000000000018,6.69,6.69,0.03310780475727202,0.010107101162377546
2.688738253630437e-05,0.0033035883875982648,0.032425,0.8999999999999984,6.485,6.485,0.031134293503589077,0.010218136135221562
2.25646535439726e-05,0.0031334946736408667,0.033425,0.8999999999999996,6.685,6.685,0.03205929219943998,0.009943403888127504
2.759455715027911e-05,0.0032082493990020435,0.032525,0.8999999999999981,6.505,6.505,0.03447136779342661,0.010257474239886299
2.4788964019621722e-05,0.0032014985678759573,0.031325,0.9000000000000007,6.265,6.265,0.032672627498828315,0.010385894117049897
2.2375164327212182e-05,0.0031219521593859358,0.033075,0.9000000000000014,6.615,6.615,0.03403369310751352,0.010059134054108926
2.9191458513960167e-05,0.0033027041269208606,0.0338,0.8999999999999989,6.76,6.76,0.03340526228221154,0.00989099538094513
2.0105857716415292e-05,0.002770397281200922,0.0323,0.9000000000000012,6.46,6.46,0.032838098395258725,0.010315720014212475
3.028900314612609e-05,0.003211920206306936,0.034175,0.9000000000000016,6.835,6.835,0.03492033655614894,0.009757118927973199
2.866738811463632e-05,0.003511860755519304,0.0325,0.8999999999999987,6.5,6.5,0.033113439163701346,0.010376630627886909
