mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
6.807458580559452e-06,0.001808347191307291,0.101325,0.8999999999999985,20.265,20.265,0.10120199685723215,0.005092381097406224
7.310418873407647e-06,0.0019596652472699152,0.060875,0.8999999999999989,12.175,12.175,0.061473330345248496,0.007001801938987869
5.8094873032537645e-06,0.001691804847139402,0.0597,0.899999999999999,11.94,11.94,0.05960683971338367,0.007097228567077812
5.000005765512487e-06,0.001490260155241266,0.061175,0.9000000000000006,12.235,12.235,0.05942757876454578,0.006974392162834374
5.50901222289637e-06,0.00166069342661799,0.0605,0.9000000000000015,12.1,12.1,0.06079157537655329,0.0070170295924064765
5.2822680136286265e-06,0.0015667335481580845,0.099675,0.899999999999999,19.935,19.935,0.10095281283167439,0.005164204862697325
5.816189405322559e-06,0.001758209171178634,0.0942,0.9000000000000004,18.84,18.84,0.0948506523586687,0.005360387797573727
1.3060622641089458e-05,0.002557015376670005,0.117075,0.9000000000000025,23.415,23.415,0.11730823349572096,0.004727551900918736
6.7605822122435e-06,0.0017236440612637392,0.1238,0.9000000000000015,24.76,24.76,0.12474741230210665,0.004624892137454952
7.390228767605093e-06,0.0019202145818721752,0.1029,0.9000000000000002,20.58,20.58,0.10417667654940732,0.005073219633521141
6.0291519003841305e-06,0.0016868451885758153,0.111875,0.9000000000000005,22.375,22.375,0.11114108622505006,0.004848992436932136
7.970370750991006e-06,0.0020919391943498137,0.09895,0.9,19.79,19.79,0.09978716912883141,0.0051760062940967464
6.257364766360525e-06,0.0017611621052249777,0.109925,0.9000000000000005,21.985,21.985,0.1104691643152311,0.004880589817775748
7.2760792034525025e-06,0.0019484819109260346,0.104625,0.8999999999999988,20.925,20.925,0.10262995994316093,0.004989213745495153
5.5776945202480794e-06,0.0017314464791586019,0.116125,0.9000000000000001,23.225,23.225,0.1178748974633165,0.004756357545302269
9.492462790184587e-06,0.002186438200951802,0.106525,0.9000000000000011,21.305,21.305,0.10638350701518799,0.0049662453682554186
6.541356120685013e-06,0.0017305743067246072,0.108375,0.8999999999999997,21.675,21.675,0.10728866816542791,0.004908760976600173
8.50991580563232e-06,0.002120371565212832,0.10645,0.9000000000000019,21.29,21.29,0.1065507462594804,0.004970306075833715
6.145565441509648e-06,0.0017232780840565657,0.11035,0.8999999999999995,22.07,22.07,0.11034399632261746,0.004861428353890665
7.296722437729372e-06,0.0020102035671932237,0.1025,0.8999999999999996,20.5,20.5,0.10269406957942798,0.005083117608243237
6.819984939583892e-06,0.0018987127215481703,0.08885,0.9000000000000016,17.77,17.77,0.08996885792169355,0.005537028577229582
6.495343758654693e-06,0.0017711691735474437,0.097225,0.8999999999999984,19.445,19.445,0.0980645041940137,0.005231587229074667
6.215821679368915e-06,0.0016673542434988298,0.104625,0.8999999999999998,20.925,20.925,0.10453802839671608,0.005018780772549617
6.190801711849092e-06,0.001765580748491778,0.11305,0.9000000000000002,22.61,22.61,0.1137646704076578,0.004807877772701893
8.955593370314257e-06,0.0021111680573953078,0.107525,0.9000000000000008,21.505,21.505,0.1065860020015854,0.0049246231155778905
