mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
3.5570360435355756e-05,0.004193471222472956,0.0725,0.8999999999999999,7.25,7.25,0.0760280098134087,0.015372088229231083
3.005846869279643e-05,0.0039040025842259577,0.0681,0.9,6.81,6.81,0.06612962356920798,0.016415172129457846
2.5522188725294257e-05,0.0034754808030642553,0.0706,0.8999999999999984,7.06,7.06,0.06808396149702518,0.015804988662131515
2.5627093743524947e-05,0.003711160929744403,0.0688,0.9000000000000007,6.88,6.88,0.07159067777442711,0.01601113172541744
2.6300729666402846e-05,0.0037665878353102767,0.0733,0.8999999999999997,7.33,7.33,0.0717427277556313,0.015577200577200577
2.757573496900863e-05,0.003437253479621634,0.0747,0.8999999999999992,7.47,7.47,0.07357944262115641,0.015214388785817358
6.003474820461174e-05,0.005243303999087972,0.0721,0.9,7.21,7.21,0.07589263542159828,0.015581323438466297
2.183116910971947e-05,0.003393472478184701,0.074,0.8999999999999984,7.4,7.4,0.07442856473649569,0.01492475778190064
2.750300198808394e-05,0.0036412881833167293,0.0748,0.9000000000000005,7.48,7.48,0.0748190970291802,0.015267985982271698
2.6246095790964976e-05,0.003984084206389974,0.0754,0.900000000000001,7.54,7.54,0.08573400291044807,0.015061842918985774
2.0176640626061034e-05,0.0034346270971282898,0.0783,0.8999999999999994,7.83,7.83,0.07255114533651875,0.01478664192949907
5.1076636867497626e-05,0.00468555880677707,0.0691,0.9000000000000045,6.91,6.91,0.07150188870785647,0.015948258091115233
2.7294227015976035e-05,0.003705713492451296,0.0731,0.8999999999999997,7.31,7.31,0.07009379736290137,0.01578437435580293
4.139550480823128e-05,0.00463138858017938,0.0771,0.9000000000000015,7.71,7.71,0.07306640201919364,0.01478973407544836
3.525440670630302e-05,0.004221537505672128,0.0762,0.8999999999999986,7.62,7.62,0.08096537258310554,0.014965986394557823
3.410720432554598e-05,0.004360888945162947,0.0785,0.8999999999999999,7.85,7.85,0.07359493668232972,0.014727891156462582
2.4728938046906208e-05,0.0032162495694718274,0.0667,0.8999999999999995,6.67,6.67,0.06806425815613122,0.016512059369202227
