mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
2.8823300452015252e-05,0.003377321565481284,0.9552,0.9000000000000005,47.76,47.76,0.9747810754053452,0.0005272108843537416
3.482589054875369e-05,0.0035705919693219375,0.0804,0.8999999999999959,4.02,4.02,0.09632813482813482,0.03767857142857143
4.077467612841799e-05,0.004909665217245475,0.2564,0.8999999999999996,12.82,12.82,0.261662747114409,0.01583333333333333
2.412390043700213e-05,0.003379781295642049,0.9304,0.8999999999999998,46.52,46.52,0.9493631268177767,0.0010544217687074831
4.426493565009693e-05,0.0037528106293111606,0.148,0.8999999999999986,7.4,7.4,0.1576034353987809,0.024260204081632653
2.0663372164862064e-05,0.0028675347015365755,0.8504,0.9000000000000007,42.52,42.52,0.8679425864963857,0.002755102040816326
1.9682798825822875e-05,0.002744506897639166,0.1256,0.9000000000000006,6.28,6.28,0.1377499929530371,0.02702380952380952
2.6944732457622452e-05,0.003128483178039474,0.266,0.9000000000000015,13.3,13.3,0.2664631360585236,0.015578231292517007
3.093898163251948e-05,0.004023817548869357,0.7488,0.9000000000000004,37.44,37.44,0.7640462989387389,0.0049149659863945575
2.7539644680934933e-05,0.0031529724236085224,0.134,0.8999999999999995,6.7,6.7,0.14648927768034664,0.026113945578231292
2.8813572194516703e-05,0.0034077373070862072,0.2328,0.8999999999999984,11.64,11.64,0.22972852605380076,0.0166156462585034
2.9875088477075138e-05,0.004100472331030137,0.7064,0.8999999999999984,35.32,35.32,0.7212166467376538,0.005816326530612244
4.486689882622846e-05,0.004733913317866005,0.4284,0.8999999999999988,21.42,21.42,0.4351912375115248,0.011726190476190477
2.639008188209828e-05,0.0036447772918537912,0.2852,0.9000000000000004,14.26,14.26,0.29015657477659024,0.014906462585034013
3.5341721591005575e-05,0.003713124258808672,0.3916,0.8999999999999985,19.58,19.58,0.4008157974547783,0.012508503401360544
2.527019203647678e-05,0.002887441789850843,0.1036,0.8999999999999995,5.18,5.18,0.10594224470935097,0.03133503401360545
5.499684595012993e-05,0.005226740579639222,0.8676,0.8999999999999999,43.38,43.38,0.8852151982994991,0.002389455782312925
2.8940978241602934e-05,0.003463215044635991,0.5524,0.8999999999999994,27.62,27.62,0.5653690032898835,0.00909013605442177
3.1636181613273994e-05,0.003420187511752237,0.1916,0.8999999999999995,9.58,9.58,0.191455389156565,0.01904761904761905
3.446853626434699e-05,0.004591912015672049,0.926,0.9000000000000005,46.3,46.3,0.9447459902454767,0.0011479591836734693
4.716111963505852e-05,0.005075832561989011,0.286,0.9000000000000001,14.3,14.3,0.2932075807647182,0.014897959183673471
4.8481218733478804e-05,0.0052195736552692,0.6256,0.8999999999999992,31.28,31.28,0.6353361971332798,0.007534013605442177
1.8370530361789058e-05,0.0023272071117999534,0.0956,0.9000000000000006,4.78,4.78,0.09538535751963542,0.03619897959183673
2.389919307697031e-05,0.0033743856660266693,0.3164,0.9,15.82,15.82,0.32405985792310266,0.014200680272108841
2.1255046398067855e-05,0.0029944856130146038,0.7984,0.9000000000000002,39.92,39.92,0.8152131423956268,0.003860544217687076
