mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.168052594906482e-05,0.0010591539673329453,0.554392,0.9000000000000001,277.196,277.196,0.5554752689019978,0.0008925642449557749
1.267195122905423e-05,0.0010690543322523847,0.448144,0.9000000000000011,224.072,224.072,0.4489665338376385,0.0011063411964491229
1.4630961857832e-05,0.0015387389053761662,0.424792,0.8999999999999999,212.396,212.396,0.42570078605187295,0.0011533267337888627
1.5181070110811209e-05,0.0015522519621494636,0.425484,0.8999999999999988,212.742,212.742,0.42631205109466846,0.0011519343908700933
1.3702432387860138e-05,0.0012990824106708717,0.316912,0.9,158.456,158.456,0.317519755441745,0.0013703873610675162
1.4583772105822675e-05,0.0014418932137548527,0.16948,0.8999999999999988,84.74,84.74,0.16951062321527943,0.0016670288367900453
1.5823175293821116e-05,0.001847434760260618,0.214152,0.8999999999999994,107.076,107.076,0.2145533721455662,0.00157714626039227
1.5656040623570707e-05,0.0017027309662106436,0.375296,0.899999999999999,187.648,187.648,0.37606847572383506,0.0012529154694932028
1.7447832097810367e-05,0.0016796244389555952,0.497632,0.9000000000000004,248.816,248.816,0.4985484386293771,0.0010067685571947102
1.1809026414662438e-05,0.0012139700773014632,0.467064,0.8999999999999988,233.532,233.532,0.46800245871501295,0.0010682730923694775
