mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg,mse_dens,mae_dens,dens_dens,spec_rad_dens,av_in_degree_dens,av_out_degree_dens,clustering_coeff_dens,av_betweenness_dens
0.00012358562457720325,0.006764450419417121,0.0990125,0.9000000000000019,39.605,39.605,0.09945586902623182,0.0023077480132492035,0.0001239376310768451,0.006642340329934696,0.1133125,0.900000000000003,45.325,45.325,0.6635126497110364,0.013244512033853472,0.00015092888234964993,0.00746450735770588,0.11265,0.8999999999999988,45.06,45.06,0.1133027053519311,0.0022418640823163435
0.00011778883686981412,0.0066175559302487025,0.10004375,0.8999999999999984,40.0175,40.0175,0.10005741887115333,0.0023014980919635773,0.00016797944136832984,0.008149540238127091,0.111875,0.9000000000000001,44.75,44.75,0.639137983724092,0.011225960630218768,0.00013614449690233608,0.007162985327103898,0.11331875,0.9000000000000026,45.3275,45.3275,0.11323777740038489,0.002240069394592008
0.00012531306436993573,0.0069001504006297966,0.10140625,0.8999999999999992,40.5625,40.5625,0.10162855832736825,0.002293122882583343,0.00012107481748901073,0.006420841734834358,0.113925,0.8999999999999961,45.57,45.57,0.6630527846097124,0.009160652888502657,0.00015522271629074495,0.007390873504382285,0.1128,0.9000000000000011,45.12,45.12,0.11338250296633895,0.002241675167819045
0.000122524718154281,0.006311186420723372,0.0997375,0.8999999999999965,39.895,39.895,0.09959682000311068,0.0023029779221924156,0.00010074408626328763,0.00585967740055775,0.1280875,0.8999999999999978,51.235,51.235,0.6339387547615487,0.00671194317451922,0.00023687058558429755,0.009464561512400917,0.128525,0.900000000000001,51.41,51.41,0.12892941267508853,0.0021918017405322347
0.00013907110483892606,0.007033128391207515,0.09895,0.8999999999999997,39.58,39.58,0.09882655067659642,0.002307921184871727,0.00010821644858835594,0.005911829363441293,0.128075,0.9000000000000035,51.23,51.23,0.6381284965385634,0.006877022959408572,0.00023591211433712076,0.009502155027535769,0.1279625,0.9000000000000002,51.185,51.185,0.12806033184822985,0.0021932973136358485
0.00018190577495150962,0.008086746987828004,0.09998125,0.8999999999999991,39.9925,39.9925,0.09934684507403946,0.002299671918489692,0.00017657301448581656,0.008102334352367076,0.1600625,0.8999999999999992,64.025,64.025,0.6553091048634769,0.0070794133575143945,0.00014769882161044017,0.0072372542858209375,0.1591625,0.9000000000000011,63.665,63.665,0.15942858745245267,0.0021117177365524357
0.00012046189722230456,0.006626524329414717,0.09919375,0.8999999999999997,39.6775,39.6775,0.09945941245039673,0.002305150438911349,0.00011362357383716188,0.00619181294641278,0.1723,0.8999999999999959,68.92,68.92,0.6935262893353137,0.008278579614866301,0.00017969618011681157,0.007992055421080333,0.1725375,0.9000000000000021,69.015,69.015,0.17233463093689597,0.0020779807559098747
0.00012513221604776778,0.006741167598709267,0.1001875,0.9000000000000015,40.075,40.075,0.10106940755564464,0.0022993098323698695,0.000152121229619701,0.007372911234280365,0.17815,0.8999999999999999,71.26,71.26,0.6678400028820078,0.007055074873112435,0.00010264120289025148,0.006208611221050081,0.17688125,0.8999999999999998,70.7525,70.7525,0.17722469741653873,0.0020670237150665605
0.00014012327219476347,0.007270429761439241,0.1007375,0.8999999999999992,40.295,40.295,0.10075985281038223,0.0022959723429175957,0.0001530071712592339,0.0070048225225972606,0.182175,0.8999999999999975,72.87,72.87,0.6391627510776638,0.008763239757685679,0.00021958645054202567,0.008341232444768585,0.18166875,0.9000000000000004,72.6675,72.6675,0.18243789201312471,0.0020549804158637797
0.0001584229800035994,0.007784631448396309,0.09884375,0.8999999999999992,39.5375,39.5375,0.09858873170068037,0.0023064570975176637,0.0002224152387392213,0.00883244187099628,0.1560375,0.8999999999999996,62.415,62.415,0.5568721347032106,0.009009458319164752,0.00014031171260496793,0.007037134109278187,0.15675625,0.8999999999999997,62.7025,62.7025,0.15739061805416169,0.0021177944862155384
0.00013597057736342217,0.007223177158955677,0.0989625,0.9000000000000002,39.585,39.585,0.09983215624103185,0.0023086453571113715,0.00015943098223319092,0.007378311664810342,0.1346875,0.9000000000000005,53.875,53.875,0.5343580985384108,0.011966820317124469,0.00013187213533199374,0.006745844386475926,0.13460625,0.9000000000000014,53.8425,53.8425,0.13460085657446796,0.0021749253787735666
0.00011935485005146936,0.006287377190939825,0.0998375,0.9000000000000009,39.935,39.935,0.0997837005569115,0.0023037178373068352,0.00011225809310315855,0.006345248391227697,0.1129,0.8999999999999998,45.16,45.16,0.460943058368387,0.01281529829599124,0.00013973127320362314,0.006978652962949073,0.113425,0.8999999999999994,45.37,45.37,0.11354291281714605,0.0022387155073613683
0.00017530706805152235,0.007891133764509204,0.1005625,0.8999999999999994,40.225,40.225,0.10185035919072714,0.00229798743088878,0.00020762933206882976,0.008310313463514993,0.1201875,0.900000000000003,48.075,48.075,0.540127515000886,0.009856173096056721,0.00015138458142777543,0.007419905011084997,0.1190875,0.8999999999999995,47.635,47.635,0.11902940734342674,0.00221932028563872
0.00012714393878886612,0.006703446015247569,0.0977,0.9000000000000019,39.08,39.08,0.09800039524471103,0.0023142970491555523,0.0001652023770082993,0.007466693321598221,0.1177,0.9000000000000035,47.08,47.08,0.5683734869747913,0.009251268875706861,0.00010719550689407521,0.006215921041475765,0.11791875,0.9000000000000001,47.1675,47.1675,0.11867059514374918,0.002223397690205413
