mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
7.49105320543124e-05,0.00516262688523432,0.0621,0.8999999999999984,6.21,6.21,0.0647792977780649,0.01733353947639662
5.229660329379e-05,0.0048303602503977075,0.0652,0.9000000000000005,6.52,6.52,0.06137635832274179,0.016438878581735723
4.755025982172047e-05,0.004237074303083952,0.064,0.8999999999999986,6.4,6.4,0.06228865708178114,0.017010925582354154
5.949319185631431e-05,0.00511495974504784,0.066,0.8999999999999978,6.6,6.6,0.06590669031285451,0.01663574520717378
6.694536450805597e-05,0.004917060216012446,0.0626,0.8999999999999998,6.26,6.26,0.0638655231756054,0.016905792620078332
4.654545789604111e-05,0.004505685919103633,0.0613,0.8999999999999995,6.13,6.13,0.053959139630259834,0.017290249433106575
6.712437358652939e-05,0.005716300750111349,0.0654,0.9000000000000011,6.54,6.54,0.06741410402485677,0.017104720676149245
8.940975136241182e-05,0.00545024016813557,0.064,0.899999999999997,6.4,6.4,0.06496029977007843,0.016844980416408986
7.848928742716342e-05,0.005292567826163874,0.0622,0.9,6.22,6.22,0.05878992637778931,0.017317048031333746
4.0247185626287185e-05,0.0046019790390892205,0.0614,0.9,6.14,6.14,0.05757865900316703,0.01730261801690373
6.993132285474347e-05,0.0049928134969054,0.0623,0.9000000000000009,6.23,6.23,0.0661430287769805,0.017524221809936093
5.00806554159496e-05,0.004621122352262016,0.0638,0.9000000000000024,6.38,6.38,0.05927431528132612,0.01697381983096269
3.7578104782643925e-05,0.004251365679020563,0.0587,0.9000000000000004,5.87,5.87,0.05974359261281305,0.01828901257472686
6.422269281073185e-05,0.005297402938677955,0.0678,0.9000000000000018,6.78,6.78,0.06583560441146129,0.01613790970933828
4.246379122240549e-05,0.004006052984958769,0.0639,0.9000000000000019,6.39,6.39,0.06232523928910399,0.01696866625438054
3.227316899692841e-05,0.003680843403372529,0.06,0.9000000000000006,6.0,6.0,0.06725651540970234,0.017683982683982684
7.960286213532277e-05,0.006085632303620669,0.0663,0.9000000000000001,6.63,6.63,0.06692330465467314,0.01654813440527726
6.478870927482621e-05,0.005258756491201047,0.0618,0.9000000000000019,6.18,6.18,0.058712070343878875,0.017222222222222222
4.48414474818155e-05,0.004430116659489381,0.0666,0.8999999999999998,6.66,6.66,0.06417061285902478,0.01663471449185735
6.19051952656713e-05,0.005055393759497593,0.0679,0.8999999999999995,6.79,6.79,0.06066894231547842,0.01631519274376417
5.8279993995494626e-05,0.004604988271322538,0.0704,0.8999999999999995,7.04,7.04,0.07314051157752587,0.015936920222634512
5.3204537041536175e-05,0.00465559162780237,0.067,0.9000000000000019,6.7,6.7,0.06595376648445488,0.01640074211502783
6.319628825261494e-05,0.005470797640316962,0.0687,0.9000000000000027,6.87,6.87,0.06944033845883966,0.01616676973819831
4.779851955407327e-05,0.004784224593514783,0.0597,0.8999999999999985,5.97,5.97,0.05581515442718109,0.017757163471449188
6.459994134947382e-05,0.005212174912952469,0.0645,0.9000000000000005,6.45,6.45,0.0654585432901354,0.016916099773242627
