mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg
4.84756588392736e-06,0.0010306298301829492,0.10018125,0.9000000000000019,40.0725,40.0725,0.09993964280137294,0.0023006952053500587,4.820524380452853e-06,0.0009973475911520607,0.058,0.9000000000000037,23.2,23.2,0.6826363412416329,0.005454213423004748
4.484991633242661e-06,0.0009581938117248347,0.1006875,0.9000000000000007,40.275,40.275,0.10129296927479148,0.0022975466303950835,4.845220875836603e-06,0.0010572676652854647,0.0548875,0.9000000000000036,21.955,21.955,0.6792930352635651,0.007349498117152184
4.387860402723275e-06,0.0008802299846554624,0.099075,0.8999999999999995,39.63,39.63,0.09968838492269753,0.0023060792685230666,3.683030641571596e-06,0.0007202994322345314,0.0563625,0.8999999999999988,22.545,22.545,0.7085099291455839,0.006675797534036089
5.2261822669862994e-06,0.0010078126352122368,0.10039375,0.8999999999999991,40.1575,40.1575,0.10052078542202192,0.0023005850052266346,3.930688116716846e-06,0.0009927811173936908,0.052725,0.9000000000000028,21.09,21.09,0.680288499671598,0.0074709701389151385
5.3478085130981285e-06,0.001115587343564124,0.10213125,0.8999999999999997,40.8525,40.8525,0.10247125623338875,0.002289549250009446,4.483321301006818e-06,0.0008926933001581046,0.0548875,0.8999999999999974,21.955,21.955,0.7198073108322786,0.0071870946209745415
9.432650816467149e-06,0.0016534779336655875,0.0996,0.9000000000000019,39.84,39.84,0.10011014714652361,0.0023039224946789084,4.464673639484862e-06,0.0008125552500668353,0.0576625,0.9000000000000038,23.065,23.065,0.7084130775071145,0.007390429591566863
4.866905275300144e-06,0.0008481630554654942,0.10068125,0.8999999999999984,40.2725,40.2725,0.10079108059742073,0.002298113373886979,2.820108205113663e-06,0.0007946474039786975,0.0588375,0.8999999999999952,23.535,23.535,0.7074767734238104,0.007009798365259887
7.87976763973549e-06,0.0012940782044796241,0.09968125,0.9000000000000008,39.8725,39.8725,0.09967865332894156,0.0023036548658077354,3.7644750085366603e-06,0.000897026779349427,0.0571,0.8999999999999977,22.84,22.84,0.6815247008702937,0.007837212377677854
6.048120639288444e-06,0.001092398854975104,0.09959375,0.8999999999999996,39.8375,39.8375,0.09960566204307252,0.0023040641805518822,3.5026651152948633e-06,0.0008130433128783222,0.05305,0.899999999999996,21.22,21.22,0.7336393746493762,0.00685696653694538
4.62168243290569e-06,0.001015483779040448,0.09990625,0.8999999999999997,39.9625,39.9625,0.10023118932538366,0.0023020333497059233,3.5878207438459074e-06,0.0007578984949385257,0.053075,0.9000000000000006,21.23,21.23,0.7173230361096309,0.006173442399969777
