mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
8.243794951622446e-05,0.006011656855895376,0.1252,0.9000000000000021,6.26,6.26,0.12458169733836556,0.026989795918367344
5.04918787102019e-05,0.005445237185371798,0.1384,0.8999999999999988,6.92,6.92,0.15297022244611344,0.025246598639455775
4.579524328392725e-05,0.005146254345819211,0.1,0.8999999999999989,5.0,5.0,0.12232323300961634,0.03147959183673469
6.617676346371979e-05,0.005938281662646044,0.1312,0.8999999999999988,6.56,6.56,0.14580260681721155,0.026360544217687073
4.631946134163519e-05,0.005175716752669593,0.1368,0.8999999999999997,6.84,6.84,0.136090101008999,0.025119047619047617
8.235489380238625e-05,0.007149479920840289,0.1324,0.9000000000000014,6.62,6.62,0.1541382306066606,0.025918367346938774
6.299930615073889e-05,0.00547464740975488,0.1148,0.8999999999999988,5.74,5.74,0.10932532701061545,0.029489795918367347
5.03471128241872e-05,0.0053748451819842676,0.1256,0.8999999999999997,6.28,6.28,0.1362836339863168,0.027023809523809526
8.298709333038652e-05,0.006894371837000144,0.1392,0.8999999999999988,6.96,6.96,0.12869905422331623,0.025008503401360547
4.687123125538976e-05,0.0050509974891765775,0.1328,0.8999999999999998,6.64,6.64,0.13038618557178705,0.02567176870748299
6.611236355223584e-05,0.0058296844566628776,0.1368,0.9000000000000015,6.84,6.84,0.14166819081541257,0.02494047619047619
5.8558627191230325e-05,0.005071489259905976,0.1232,0.8999999999999999,6.16,6.16,0.11664804534300624,0.02727040816326531
7.681091980740843e-05,0.006794906334340391,0.1636,0.8999999999999986,8.18,8.18,0.16530901888129956,0.02183673469387755
8.883695488583211e-05,0.0066474060260829455,0.1564,0.9000000000000007,7.82,7.82,0.16432260204873153,0.02227891156462585
9.013501778873945e-05,0.006829456635459437,0.144,0.8999999999999977,7.2,7.2,0.14368915498303664,0.02342687074829932
5.182258942190989e-05,0.005217273526438372,0.11,0.9000000000000026,5.5,5.5,0.11405052888691598,0.028877551020408156
