mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg,mse_dens,mae_dens,dens_dens,spec_rad_dens,av_in_degree_dens,av_out_degree_dens,clustering_coeff_dens,av_betweenness_dens
8.597617603217414e-05,0.006073806030277891,0.0924,0.9000000000000019,4.62,4.62,0.11167299795040429,0.03363095238095238,0.00010993602042136585,0.0065577401467622354,0.98,0.9000000000000027,49.0,49.0,1.0,0.0,9.033735168861585e-05,0.006612422324869833,0.96,0.9000000000000006,48.0,48.0,0.9795844983466477,0.00042517006802721087
0.00018588203668940876,0.009624479895988044,0.1032,0.9000000000000001,5.16,5.16,0.11014832155899391,0.031853741496598635,6.96075989163465e-05,0.005661544736094232,0.98,0.8999999999999999,49.0,49.0,1.0,0.0,0.00010437501586586831,0.007907968979274621,0.9628,0.9000000000000006,48.14,48.14,0.9824022721685857,0.0003656462585034014
7.992949366145388e-05,0.006808164148774931,0.1,0.8999999999999987,5.0,5.0,0.10767941290603661,0.03185374149659864,0.00012178203611806798,0.008601008369941316,0.98,0.8999999999999986,49.0,49.0,1.0,0.0,9.635951520660353e-05,0.006760110800803215,0.9572,0.9000000000000001,47.86,47.86,0.9769674511641786,0.0004846938775510205
9.148664205281852e-05,0.006566340618736374,0.096,0.9000000000000001,4.8,4.8,0.0950867414267943,0.03304421768707483,0.00011967559196751637,0.00790121941515124,0.98,0.8999999999999999,49.0,49.0,1.0,0.0,0.0001609456160512338,0.00998592389998937,0.9552,0.899999999999999,47.76,47.76,0.9747723601189778,0.0005272108843537416
4.9629486843476315e-05,0.00474366379074965,0.1096,0.899999999999999,5.48,5.48,0.11801038472110997,0.031003401360544216,7.404583828711929e-05,0.006054620774471441,0.98,0.8999999999999997,49.0,49.0,1.0,0.0,0.00012106425985360965,0.008659058063084098,0.9604,0.9000000000000002,48.02,48.02,0.9799892351099578,0.0004166666666666667
0.00015480248479049618,0.009097604866540977,0.1016,0.8999999999999987,5.08,5.08,0.10810234158975394,0.03206632653061225,0.00014974542154947882,0.009015415120023483,0.98,0.8999999999999986,49.0,49.0,1.0,0.0,0.00010382931695355877,0.006356575160793679,0.962,0.9000000000000022,48.1,48.1,0.9816649886463361,0.0003826530612244899
0.00010365096081321654,0.005988391294036236,0.1068,0.9000000000000015,5.34,5.34,0.1111564076428058,0.030705782312925166,0.0001389017027051702,0.007801072828345152,0.98,0.9000000000000012,49.0,49.0,1.0,0.0,7.725283280082481e-05,0.006140636562903426,0.9636,0.9000000000000009,48.18,48.18,0.9833246237329927,0.00034863945578231297
5.422322560828635e-05,0.004131471276624656,0.1016,0.9000000000000004,5.08,5.08,0.09219124961726932,0.03171768707482993,7.41812329916864e-05,0.005919120270384456,0.98,0.9000000000000001,49.0,49.0,1.0,0.0,9.935329248819783e-05,0.0076948385168008485,0.9648,0.8999999999999994,48.24,48.24,0.9845419543746436,0.0003231292517006803
8.949522578442791e-05,0.005895860646580884,0.0896,0.8999999999999992,4.48,4.48,0.1122095185408171,0.03494897959183673,9.498462593421993e-05,0.006811833914406415,0.98,0.8999999999999997,49.0,49.0,1.0,0.0,0.0001273379247851973,0.007718956547389595,0.9624,0.900000000000001,48.12,48.12,0.9819730800465379,0.0003741496598639456
0.00011092344782507113,0.007014514372664259,0.1008,0.8999999999999989,5.04,5.04,0.1166348161522926,0.031369047619047616,9.69605852951723e-05,0.0070618848857424915,0.98,0.8999999999999985,49.0,49.0,1.0,0.0,0.00021276203114722807,0.011671450078257123,0.9644,0.8999999999999992,48.22,48.22,0.9840603194274072,0.0003316326530612245
0.00017379850228276943,0.010177537947884174,0.1016,0.9,5.08,5.08,0.11581811871238458,0.03107142857142857,0.0002404650978116595,0.011647194382842329,0.98,0.8999999999999999,49.0,49.0,1.0,0.0,7.689429909231172e-05,0.006161105725695272,0.962,0.9000000000000002,48.1,48.1,0.981621676767696,0.00038265306122448983
7.717256215390391e-05,0.005939829573196261,0.1028,0.8999999999999998,5.14,5.14,0.10532622012785745,0.030297619047619045,7.174635822714653e-05,0.005663171897395037,0.98,0.8999999999999999,49.0,49.0,1.0,0.0,0.0001332830009107857,0.008508082888550948,0.9612,0.9000000000000001,48.06,48.06,0.9808656148560665,0.00039965986394557823
0.00010902111679425576,0.007330757022174181,0.0964,0.9000000000000006,4.82,4.82,0.08474543977218638,0.03211734693877551,9.028056845403937e-05,0.00706772697198318,0.5712,0.9000000000000007,28.56,28.56,0.8163884575285474,0.01620748299319728,0.00011957203487811835,0.007126041067023119,0.5672,0.8999999999999996,28.36,28.36,0.5790328286561823,0.008775510204081632
7.833807727508413e-05,0.0062162020186308994,0.0972,0.9000000000000011,4.86,4.86,0.10268665490838344,0.03155612244897959,0.00013993685690862024,0.008406819997967283,0.0392,0.9000000000000017,1.96,1.96,0.0,0.33333333333333337,0.00015629704016999917,0.007487097615769773,0.0344,0.9000000000000001,1.72,1.72,0.014365079365079365,0.04375850340136055
0.00010581086900006699,0.007029220090794503,0.098,0.8999999999999995,4.9,4.9,0.08651606949583066,0.03346938775510204,0.0005060665069386844,0.014946808683342814,0.0392,0.9000000000000015,1.96,1.96,0.0,0.33333333333333337,0.00015510889088630613,0.007872470530522632,0.0328,0.9000000000000062,1.64,1.64,0.02513227513227513,0.03639455782312925
0.00013745984693773494,0.009298920604906643,0.1032,0.9000000000000008,5.16,5.16,0.1117194031845632,0.03087585034013605,0.0004032642857269779,0.014014391388352193,0.0392,0.9000000000000005,1.96,1.96,0.0,0.33333333333333337,7.795438522766917e-05,0.0053000327694624864,0.0352,0.8999999999999968,1.76,1.76,0.027484126984126986,0.03306122448979591
0.00010022610562217816,0.0073392716629707725,0.1024,0.9000000000000014,5.12,5.12,0.10045024122635089,0.031785714285714285,0.00012894164749936452,0.007525210922714636,0.0392,0.9000000000000017,1.96,1.96,0.0,0.33333333333333337,0.00015980974548856792,0.008701295560058553,0.0348,0.9000000000000015,1.74,1.74,0.034550264550264546,0.03684523809523809
8.873681779417793e-05,0.007180334813510568,0.1068,0.8999999999999992,5.34,5.34,0.11390508160110457,0.029073129251700677,0.0005306904588063981,0.0173360836292423,0.0392,0.8999999999999999,1.96,1.96,0.0,0.33333333333333337,0.00018373192659676483,0.0096484427193491,0.0376,0.9000000000000012,1.88,1.88,0.020865079365079368,0.05323979591836735
7.857187632157695e-05,0.006725757278103296,0.1008,0.8999999999999991,5.04,5.04,0.10251557495631942,0.03176020408163265,0.00019576925569142272,0.009328853294862653,0.0392,0.9000000000000004,1.96,1.96,0.0,0.33333333333333337,0.00018224505626719082,0.0099792366179053,0.0416,0.9000000000000037,2.08,2.08,0.035476190476190474,0.07125850340136054
0.00010869806125314875,0.005705225775376542,0.096,0.900000000000002,4.8,4.8,0.09798878538409174,0.03385204081632653,8.261932893263642e-05,0.006537524513312978,0.088,0.8999999999999996,4.4,4.4,0.2515914085914086,0.27908163265306124,0.00015890673314770972,0.00875518185507376,0.0876,0.8999999999999998,4.38,4.38,0.09363653699495013,0.03456632653061224
0.00021345237851178332,0.010827583187984074,0.1108,0.8999999999999986,5.54,5.54,0.10774335508951333,0.029914965986394555,0.0003070983260417155,0.013536324859450263,0.98,0.8999999999999986,49.0,49.0,1.0,0.0,7.627481833240833e-05,0.006253991219028033,0.9584,0.899999999999999,47.92,47.92,0.9779643610100258,0.0004591836734693876
7.72563275636855e-05,0.006465320339388385,0.1016,0.8999999999999991,5.08,5.08,0.10022712995769632,0.031853741496598635,6.511919304291603e-05,0.006194218939224561,0.98,0.8999999999999997,49.0,49.0,1.0,0.0,7.931453572914995e-05,0.005754397015183305,0.958,0.9000000000000012,47.9,47.9,0.9777323567448666,0.000467687074829932
6.569948737967866e-05,0.0055304262029124964,0.088,0.9000000000000008,4.4,4.4,0.08959098676847155,0.037057823129251696,7.785960349996626e-05,0.006203923718130175,0.98,0.9000000000000015,49.0,49.0,1.0,0.0,7.886461731386923e-05,0.005749118363152793,0.962,0.8999999999999997,48.1,48.1,0.9817137863005637,0.0003826530612244899
9.047025201268415e-05,0.0061929955300352585,0.096,0.8999999999999994,4.8,4.8,0.09977582507820446,0.032253401360544214,0.00020961089222113787,0.009837840391771786,0.0392,0.8999999999999998,1.96,1.96,0.0,0.33333333333333337,0.0003517872829644699,0.0120488135958628,0.0348,0.9000000000000002,1.74,1.74,0.020714285714285713,0.007134353741496597
0.00012067345113963748,0.007943868423880252,0.104,0.9,5.2,5.2,0.11096921520509637,0.030272108843537412,0.0002726814680138171,0.01134985538213502,0.0392,0.9000000000000006,1.96,1.96,0.0,0.33333333333333337,0.0001871924596159861,0.007591869179065117,0.0432,0.8999999999999975,2.16,2.16,0.05226190476190476,0.04194727891156462
