mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand
1.4059652074133339e-05,0.0027480000335048426,0.2096,0.9000000000000014,20.96,20.96,0.2127275959279543,0.008128220985363843
1.4203004329741068e-05,0.002800264601714252,0.1212,0.9000000000000011,12.12,12.12,0.1250072659493018,0.01101113172541744
1.332558452155884e-05,0.002755051387201143,0.1235,0.9000000000000029,12.35,12.35,0.12628923255000415,0.010976087404658835
1.0566288395742116e-05,0.002310221003003408,0.1204,0.8999999999999998,12.04,12.04,0.12231038757664761,0.011047206761492477
8.53140204063611e-06,0.0020473214022553093,0.1195,0.8999999999999997,11.95,11.95,0.11821010230187684,0.011151309008451866
1.176798390486931e-05,0.002385617732721019,0.1096,0.9000000000000009,10.96,10.96,0.11040676812096857,0.011702741702741706
1.1445101634678182e-05,0.002474409342093741,0.1922,0.900000000000001,19.22,19.22,0.19296433623367615,0.008431251288394144
1.1879689543675028e-05,0.0024500161163153508,0.1564,0.8999999999999986,15.64,15.64,0.15498117734825842,0.009246547103689962
1.6851274597618876e-05,0.0030679051862233125,0.1678,0.9000000000000008,16.78,16.78,0.1702438025395456,0.008942486085343229
1.3578578770385755e-05,0.002543092713303928,0.2035,0.8999999999999997,20.35,20.35,0.20366952907405017,0.008219954648526078
1.307249847923574e-05,0.0026561788162343123,0.1431,0.8999999999999988,14.31,14.31,0.14268385396025116,0.009809317666460524
1.2999972806714995e-05,0.0025256586128852864,0.21,0.8999999999999982,21.0,21.0,0.2098317935886356,0.00813234384662956
1.0832735397963702e-05,0.0023674852666747846,0.1672,0.8999999999999989,16.72,16.72,0.17246682937239957,0.008958977530406101
1.1109337592442958e-05,0.002302711189512711,0.2178,0.9000000000000001,21.78,21.78,0.22185001105170546,0.008025149453720883
9.990189150372226e-06,0.0022308770717111106,0.1757,0.9000000000000021,17.57,17.57,0.17397413549092433,0.008767264481550194
1.0586973829086677e-05,0.002311943379043102,0.1741,0.9000000000000009,17.41,17.41,0.18037830579325995,0.00875386518243661
1.7342930735404344e-05,0.0028609436378573454,0.215,0.9000000000000017,21.5,21.5,0.2184523356162887,0.008062255205112348
1.8526963661288816e-05,0.003038649561996679,0.1857,0.9000000000000006,18.57,18.57,0.18604383983379547,0.008511647083075653
1.904434847935628e-05,0.0032817809376414204,0.231,0.9000000000000012,23.1,23.1,0.23388096466937383,0.007853019995877139
1.5862354431743633e-05,0.0029800200698187136,0.139,0.9000000000000004,13.9,13.9,0.14158376999123307,0.01000515357658215
1.510478485300688e-05,0.002724547923993818,0.1644,0.8999999999999981,16.44,16.44,0.16688920761512166,0.009023912595341167
1.0390754744778303e-05,0.0021322362696012905,0.2144,0.8999999999999999,21.44,21.44,0.21701333924429494,0.00806122448979592
7.526023985724379e-06,0.0019549137473214287,0.1752,0.9000000000000012,17.52,17.52,0.1779812804082621,0.008747680890538035
1.7421458688549103e-05,0.0029597115963414036,0.2335,0.8999999999999994,23.35,23.35,0.2342228259724808,0.007817975675118532
1.2657527820077019e-05,0.00262966943702671,0.2249,0.8999999999999995,22.49,22.49,0.22857606651616824,0.007918985776128633
