mse_rand,mae_rand,dens_rand,spec_rad_rand,av_in_degree_rand,av_out_degree_rand,clustering_coeff_rand,av_betweenness_rand,mse_vg,mae_vg,dens_vg,spec_rad_vg,av_in_degree_vg,av_out_degree_vg,clustering_coeff_vg,av_betweenness_vg
2.3981201246137294e-05,0.00289752377552661,0.10234444444444445,0.8999999999999992,30.703333333333333,30.703333333333333,0.10288632583182737,0.0031371162637576413,2.640905422608105e-05,0.00305705094242248,0.029466666666666665,0.8999999999999982,8.84,8.84,0.7371622848364174,0.011975937689389685
2.6911306182583475e-05,0.0031045174712369186,0.0985,0.9000000000000016,29.55,29.55,0.09787172972825113,0.0031832431744891624,3.1541801440527124e-05,0.0034272699820836285,0.0298,0.9000000000000019,8.94,8.94,0.7364192394973968,0.012038263263824973
3.6294908878724847e-05,0.0035512580305253057,0.10011111111111111,0.8999999999999996,30.033333333333335,30.033333333333335,0.10088321742681296,0.0031685035128279954,3.226577704777417e-05,0.0034619908244788032,0.02957777777777778,0.8999999999999968,8.873333333333333,8.873333333333333,0.733508997904116,0.012107921258782092
3.2599453713379297e-05,0.0033085607190259905,0.09977777777777778,0.8999999999999992,29.933333333333334,29.933333333333334,0.10077574485719841,0.0031671567417117467,2.9958282176814914e-05,0.0032095673035875552,0.029333333333333333,0.8999999999999972,8.8,8.8,0.7415367854338665,0.01197855641100463
2.4871340078638854e-05,0.0029272431361387647,0.09961111111111111,0.8999999999999986,29.883333333333333,29.883333333333333,0.09971252290583142,0.0031726934674118803,2.411802991358128e-05,0.002763889867782226,0.029244444444444444,0.8999999999999976,8.773333333333333,8.773333333333333,0.7365042321324955,0.012517638960591975
2.7977772293454228e-05,0.0031719347008494526,0.09995555555555556,0.9000000000000002,29.986666666666668,29.986666666666668,0.10064982375226549,0.0031695884117827517,2.6814087613712134e-05,0.003014427764794462,0.0292,0.9000000000000012,8.76,8.76,0.7403576124513321,0.012686359453210923
3.0513431371538503e-05,0.0032735243624743312,0.1005,0.9000000000000001,30.15,30.15,0.10182029894418941,0.0031679049478874404,3.327024666138211e-05,0.003353425656439808,0.029644444444444445,0.8999999999999996,8.893333333333333,8.893333333333333,0.7365039483108229,0.0125508593147928
2.6259878379052928e-05,0.0028981874216982657,0.09924444444444444,0.9000000000000002,29.773333333333333,29.773333333333333,0.09934885447438307,0.0031691768983861195,2.5798966121972445e-05,0.002578018436209825,0.030355555555555556,0.9000000000000032,9.106666666666667,9.106666666666667,0.7407632430742112,0.012643786521813945
2.2805121526968186e-05,0.0026788862528738205,0.09941111111111112,0.8999999999999997,29.823333333333334,29.823333333333334,0.10025507232426735,0.0031743395209984067,2.0319914315001975e-05,0.0024632419441212253,0.030822222222222223,0.899999999999998,9.246666666666666,9.246666666666666,0.7353542489176073,0.012740754042183862
2.801445381814751e-05,0.003161398818857652,0.09997777777777778,0.8999999999999997,29.993333333333332,29.993333333333332,0.09984420379791376,0.0031655855087427895,2.851502000216296e-05,0.0030323288592550603,0.03091111111111111,0.9000000000000018,9.273333333333333,9.273333333333333,0.739701311091928,0.011625852019782577
2.3271867322666593e-05,0.002803521869644948,0.09806666666666666,0.9000000000000011,29.42,29.42,0.09838408039265192,0.0031933813681698127,2.6185479897584498e-05,0.002675130665773685,0.030955555555555556,0.8999999999999984,9.286666666666667,9.286666666666667,0.7455293522454521,0.011689898468421955
5.311838921458092e-05,0.004165787156092909,0.09897777777777778,0.9000000000000002,29.69333333333333,29.69333333333333,0.09928386642204323,0.003177856090024167,3.257461800603683e-05,0.0033108125199345405,0.031066666666666666,0.9000000000000027,9.32,9.32,0.7511280859635517,0.011587843146057333
